static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
10000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,15.0,13.0,86.0,1.0327955589886442,4.333333333333333,5.0,4.0,26.0,0.5163977794943221,1.0,1.0,1.0,6.0,0.0,883.6666666666666,926.0,798.0,5302.0,64.82180703024767,219.35545833333336,1312.1723333333334,0.0,1316.1327500000002,535.3701741704915,438.4310805555556,1316.13275,0.0,2630.5864833333335,678.6266211113194,3.5,6.0,1.0,21.0,1.8708286933869707,824.6666666666666,826.0,822.0,4948.0,2.0655911179773154
5000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,90.0,0.0,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,940.3333333333334,944.0,939.0,5642.0,1.8618986725025084,0.7857999999999999,3.646216666666666,0.0,4.714799999999999,1.4321422356425044,1.2241527777777779,4.7148,0.0,7.344916666666667,1.7656718198721817,3.5,6.0,1.0,21.0,1.8708286933869707,825.6666666666666,826.0,825.0,4954.0,0.5163977794943018
11000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,90.0,0.0,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,940.8333333333334,942.0,940.0,5645.0,0.9831920802501629,0.3336444444444444,1.1393333333333333,0.0,2.0018666666666665,0.44566374789204605,0.8727555555555554,2.0018666666666665,0.0,5.236533333333332,0.9256636906485989,3.5,6.0,1.0,21.0,1.8708286933869707,826.1666666666666,827.0,826.0,4957.0,0.40824829046387134
9100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.0,11.0,87.0,2.345207879911715,4.333333333333333,5.0,4.0,26.0,0.5163977794943221,1.0,1.0,1.0,6.0,0.0,883.3333333333334,965.0,719.0,5300.0,125.75001656726198,199.87019166666667,1194.29785,0.0,1199.22115,487.1703343200543,399.45905277777774,1199.22115,0.0,2396.7543166666665,618.0059127309322,3.5,6.0,1.0,21.0,1.8708286933869707,825.6666666666666,827.0,823.0,4954.0,2.0655911179773154
15000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,96.0,0.0,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,972.5,977.0,971.0,5835.0,2.50998007960222,1.0819027777777779,3.2953,0.0,6.491416666666667,1.4350175739696893,1.8704972222222223,6.491416666666667,0.0,11.222983333333334,2.5496363261675112,3.5,6.0,1.0,21.0,1.8708286933869707,826.1666666666666,827.0,826.0,4957.0,0.40824829046385747
35000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,18.0,16.0,100.0,1.0327955589886453,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,1035.3333333333333,1091.0,1008.0,6212.0,42.3493408055741,13.89160833333333,80.95741666666666,0.0,83.34964999999998,32.86209975658509,27.729986111111106,83.34965,0.0,166.37991666666665,42.42851091062002,3.5,6.0,1.0,21.0,1.8708286933869707,826.5,828.0,823.0,4959.0,2.345207879911715
7500.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,102.0,0.0,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,1042.0,1045.0,1039.0,6252.0,2.9664793948382537,0.9078055555555556,4.022833333333334,0.0,5.446833333333334,1.5573498097967826,2.696633333333333,5.446833333333333,0.0,16.1798,2.7289418984287663,3.5,6.0,1.0,21.0,1.8708286933869707,824.6666666666666,825.0,824.0,4948.0,0.5163977794943018
15000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,18.0,17.0,104.0,0.5163977794943226,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,1071.3333333333333,1103.0,1058.0,6428.0,20.245164031606837,7.450716666666666,32.664566666666666,0.0,44.704299999999996,13.144428385424584,13.222083333333336,44.7043,0.0,79.33250000000001,20.30115688365512,3.5,6.0,1.0,21.0,1.8708286933869707,824.6666666666666,825.0,824.0,4948.0,0.5163977794943018
10000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,18.0,18.0,108.0,0.0,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,1092.1666666666667,1095.0,1090.0,6553.0,2.316606713852598,0.7707999999999999,3.152483333333333,0.0,4.6248,1.2231095364320854,1.890497222222222,4.6248,0.0,11.342983333333333,2.1852533912166967,3.5,6.0,1.0,21.0,1.8708286933869707,824.0,824.0,824.0,4944.0,0.0
10000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,114.0,0.0,4.0,4.0,4.0,24.0,0.0,1.0,1.0,1.0,6.0,0.0,1141.6666666666667,1149.0,1140.0,6850.0,3.614784456460227,1.5572861111111111,8.287033333333333,0.0,9.343716666666667,3.3116052959825435,2.0051333333333337,9.343716666666667,0.0,12.030800000000001,3.6227821660216404,3.5,6.0,1.0,21.0,1.8708286933869707,823.1666666666666,824.0,823.0,4939.0,0.4082482904638723
25000.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,21.0,12.0,111.0,3.331666249791536,4.166666666666667,5.0,4.0,25.0,0.40824829046386296,1.0,1.0,1.0,6.0,0.0,1144.3333333333333,1275.0,738.0,6866.0,203.02676342459546,164.21693333333334,903.5306166666668,0.0,985.3016000000001,363.6411765511944,191.41258055555556,985.3016,0.0,1148.4754833333334,390.9708756490902,3.5,6.0,1.0,21.0,1.8708286933869707,829.1666666666666,835.0,824.0,4975.0,4.665476038590998
7000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,20.0,11.0,93.0,4.9295030175464944,4.5,5.0,4.0,27.0,0.5477225575051661,1.0,1.0,1.0,6.0,0.0,954.8333333333334,1227.0,682.0,5729.0,297.4144694978149,149.6000888888889,895.7679,0.0,897.6005333333334,365.54671484162304,448.53194444444443,897.6005333333334,0.0,2691.1916666666666,491.2991055663981,3.5,6.0,1.0,21.0,1.8708286933869707,826.5,829.0,824.0,4959.0,2.7386127875258306
10835.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,20.0,11.0,93.0,4.9295030175464944,4.5,5.0,4.0,27.0,0.5477225575051661,1.0,1.0,1.0,6.0,0.0,977.3333333333334,1255.0,697.0,5864.0,304.17210040808584,147.7392722222222,881.786,0.0,886.4356333333333,359.61261029927624,442.4670861111111,886.4356333333334,0.0,2654.8025166666666,484.674148007283,3.5,6.0,1.0,21.0,1.8708286933869707,828.3333333333334,833.0,823.0,4970.0,5.125101625008699
13500.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,12.0,102.0,4.516635916254486,4.5,5.0,4.0,27.0,0.5477225575051661,1.0,1.0,1.0,6.0,0.0,1041.0,1275.0,742.0,6246.0,265.8939638276883,183.50371388888888,906.2590833333334,0.0,1101.0222833333332,362.4270608901502,485.80105,1101.0222833333332,0.0,2914.8062999999997,536.840962086327,3.5,6.0,1.0,21.0,1.8708286933869707,829.5,836.0,821.0,4977.0,7.2041654617311615
15000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,21.0,14.0,112.0,3.6147844564602565,4.333333333333333,5.0,4.0,26.0,0.5163977794943221,1.0,1.0,1.0,6.0,0.0,1151.6666666666667,1280.0,894.0,6910.0,198.81415107246931,176.0744,1053.5380666666667,0.0,1056.4464,429.8685287773644,351.9944194444444,1056.4464,0.0,2111.9665166666664,544.7967180679277,3.5,6.0,1.0,21.0,1.8708286933869707,831.3333333333334,838.0,818.0,4988.0,10.32795558988645
16000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,36.0,6.572670690061994,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,387.1666666666667,748.0,27.0,2323.0,394.543491476753,120.20076666666665,719.4305833333333,0.0,721.2045999999999,293.56192629571683,360.44766111111113,721.2046,0.0,2162.685966666667,394.69286033205685,3.5,6.0,1.0,21.0,1.8708286933869707,829.5,836.0,823.0,4977.0,7.120393247567149
12000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,0.0,33.0,6.024948132556827,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,372.0,692.0,53.0,2232.0,349.08508991361975,106.5672472222222,634.06065,0.0,639.4034833333333,258.424142905839,319.05605555555553,639.4034833333334,0.0,1914.3363333333332,349.24358339542914,3.5,6.0,1.0,21.0,1.8708286933869707,830.5,838.0,823.0,4983.0,8.215838362577491
12000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,14.0,10.0,68.0,2.065591117977289,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,696.5,891.0,600.0,4179.0,149.50016722398675,48.526075,288.05355,0.0,291.15645,117.34768419822008,96.88460277777779,291.15645,0.0,581.3076166666667,149.5540420596245,3.5,6.0,1.0,21.0,1.8708286933869707,834.1666666666666,842.0,818.0,5005.0,12.13946731395848
5000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,16.0,12.0,80.0,2.065591117977289,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,840.8333333333334,1011.0,757.0,5045.0,129.11919557783295,42.19938888888888,246.09815,0.0,253.1963333333333,99.9217909031668,83.53005833333333,253.1963333333333,0.0,501.18035,128.93309495967225,3.5,6.0,1.0,21.0,1.8708286933869707,820.6666666666666,822.0,818.0,4924.0,2.0655911179773154
27000.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,72.0,0.0,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,765.0,767.0,764.0,4590.0,1.5491933384829595,0.5317027777777777,2.4906333333333333,0.0,3.1902166666666667,0.9664203649100959,1.1404055555555555,3.1902166666666667,0.0,6.842433333333333,1.5117212245820495,3.5,6.0,1.0,21.0,1.8708286933869707,822.0,822.0,822.0,4932.0,0.0
25500.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,78.0,0.0,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,825.5,830.0,823.0,4953.0,3.507135583350029,1.0725666666666667,5.332,0.0,6.4354,2.1259396057325386,2.3409694444444447,6.4354,0.0,14.045816666666667,3.198394964985765,3.5,6.0,1.0,21.0,1.8708286933869707,819.0,819.0,819.0,4914.0,0.0
6000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.0,14.0,87.0,0.5477225575051661,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,898.1666666666666,941.0,856.0,5389.0,46.197041752331565,14.240808333333332,82.99981666666666,0.0,85.44484999999999,33.69672265129512,42.37789166666667,85.44485,0.0,254.26735000000002,46.35489955418443,3.5,6.0,1.0,21.0,1.8708286933869707,818.6666666666666,819.0,818.0,4912.0,0.5163977794943018
6000.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.0,14.0,87.0,0.5477225575051661,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,900.3333333333334,946.0,857.0,5402.0,47.4875422260056,14.75925,85.06766666666667,0.0,88.5555,34.46038658516471,43.25528333333333,88.5555,0.0,259.5317,47.37536431248254,3.5,6.0,1.0,21.0,1.8708286933869707,818.3333333333334,820.0,816.0,4910.0,1.8618986725025028
6000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.0,14.0,87.0,0.5477225575051661,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,920.1666666666666,942.0,899.0,5521.0,23.198419486393192,7.116936111111111,40.96971666666666,0.0,42.701616666666666,16.597821947202778,21.07983888888889,42.701616666666666,0.0,126.47903333333333,23.079628321033987,3.5,6.0,1.0,21.0,1.8708286933869707,818.1666666666666,819.0,817.0,4909.0,0.9831920802501629
6000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,17.0,15.0,93.0,0.8366600265340758,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,946.8333333333334,1022.0,910.0,5681.0,55.93359157667841,18.62354444444445,105.32166666666669,0.0,111.74126666666669,42.53283064991047,36.506724999999996,111.74126666666666,0.0,219.04035,56.075128264048836,3.5,6.0,1.0,21.0,1.8708286933869707,819.6666666666666,821.0,816.0,4918.0,2.160246899469272
24500.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,90.0,0.0,5.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,6.0,0.0,928.8333333333334,936.0,922.0,5573.0,7.494442385305719,2.347816666666666,12.84175,0.0,14.086899999999998,5.162656371739907,6.853480555555556,14.0869,0.0,41.12088333333333,7.499849141922913,3.5,6.0,1.0,21.0,1.8708286933869707,822.0,822.0,822.0,4932.0,0.0
