static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
12500.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.428571428571429,22.0,10.0,108.0,6.160550377391694,1.5714285714285714,2.0,1.0,11.0,0.5345224838248488,1.0,1.0,1.0,7.0,0.0,944.5714285714286,1342.0,618.0,6612.0,372.3913072485523,110.2446761904762,716.3631833333334,0.0,771.7127333333334,267.9209469216583,425.63336428571426,771.7127333333333,0.0,2979.4335499999997,398.662743197088,4.0,7.0,1.0,28.0,2.160246899469287,728.5714285714286,735.0,723.0,5100.0,5.411627692821646
25000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,15.0,133.0,3.741657386773942,1.4285714285714286,2.0,1.0,10.0,0.5345224838248488,1.0,1.0,1.0,7.0,0.0,1173.142857142857,1350.0,932.0,8212.0,219.97759626185314,147.54111666666668,1021.7426,0.0,1032.7878166666667,385.4980030866023,441.09717142857147,1032.787816666667,0.0,3087.6802000000002,549.6659988777518,4.0,7.0,1.0,28.0,2.160246899469287,729.0,735.0,724.0,5103.0,5.62731433871137
25000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,15.0,133.0,3.741657386773942,1.4285714285714286,2.0,1.0,10.0,0.5345224838248488,1.0,1.0,1.0,7.0,0.0,1183.857142857143,1358.0,946.0,8287.0,217.21450885505516,148.28383809523808,1027.47875,0.0,1037.9868666666666,387.69648743303577,443.2301952380953,1037.9868666666666,0.0,3102.611366666667,552.362912177006,4.142857142857143,8.0,1.0,29.0,2.410295378065479,728.2857142857143,734.0,725.0,5098.0,4.1518785191880845
6000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.571428571428571,23.0,10.0,109.0,6.948792289723034,1.5714285714285714,2.0,1.0,11.0,0.5345224838248488,1.0,1.0,1.0,7.0,0.0,985.2857142857143,1436.0,647.0,6897.0,420.9812799819466,93.3155476190476,651.3361,0.0,653.2088333333332,246.06435844146293,373.18486190476193,653.2088333333334,0.0,2612.2940333333336,348.8694652522502,4.0,7.0,1.0,28.0,2.160246899469287,731.4285714285714,732.0,731.0,5120.0,0.5345224838248545
25000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,10.0,0.0,40.0,5.3452248382484875,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,387.14285714285717,650.0,37.0,2710.0,327.52884278662066,87.55049285714286,611.50195,0.0,612.85345,231.04129484258345,350.0418714285714,612.85345,0.0,2450.2931,327.3916660247952,4.0,7.0,1.0,28.0,2.160246899469287,731.8571428571429,733.0,731.0,5123.0,1.069044967649709
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.714285714285714,11.0,1.0,47.0,5.3452248382484875,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,430.42857142857144,665.0,118.0,3013.0,292.2503818890331,78.22607619047619,545.5990166666667,0.0,547.5825333333333,206.09288716751198,312.7284238095238,547.5825333333333,0.0,2189.0989666666665,292.4067273818719,4.0,7.0,1.0,28.0,2.160246899469287,734.1428571428571,738.0,731.0,5139.0,3.625307868699849
20000.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,11.0,2.0,50.0,4.810702354423639,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,453.2857142857143,677.0,162.0,3173.0,272.1988943681405,73.46653571428571,502.7013666666667,0.0,514.26575,189.30636468303013,290.9573833333333,514.26575,0.0,2036.7016833333332,272.0674773209495,4.0,7.0,1.0,28.0,2.160246899469287,734.1428571428571,739.0,730.0,5139.0,4.56174569759468
15000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,16.0,4.0,50.0,4.561745697594706,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,450.2857142857143,1017.0,259.0,3152.0,284.9600640357138,108.30442857142857,466.5262833333333,0.0,758.131,191.33168388672314,191.72211666666666,758.131,0.0,1342.0548166666667,284.9122865508416,4.0,7.0,1.0,28.0,2.160246899469287,739.2857142857143,741.0,733.0,5175.0,2.811540841738207
50000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.428571428571429,18.0,10.0,94.0,4.27617987059879,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,854.2857142857143,1125.0,655.0,5980.0,247.95948209718614,67.07119047619048,456.27045,0.0,469.49833333333333,171.65050802236718,199.14291904761902,469.4983333333333,0.0,1394.0004333333331,247.89593715047855,4.142857142857143,8.0,1.0,29.0,2.410295378065479,734.4285714285714,738.0,732.0,5141.0,3.0472470011002097
17050.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.857142857142858,17.0,12.0,97.0,2.3401261667248785,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,866.5714285714286,1024.0,753.0,6066.0,141.0837306269545,38.62945476190475,256.4591,0.0,270.4061833333333,96.10372281454394,113.3106238095238,270.40618333333333,0.0,793.1743666666666,140.98297011584637,4.0,7.0,1.0,28.0,2.160246899469287,731.1428571428571,737.0,729.0,5118.0,3.0783421635988404
15000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,91.0,0.0,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,791.0,792.0,790.0,5537.0,0.8164965809277072,0.25014047619047614,0.7551166666666667,0.0,1.7509833333333331,0.32820084606402655,0.8623595238095237,1.7509833333333331,0.0,6.0365166666666665,0.6883961984244908,4.0,7.0,1.0,28.0,2.160246899469287,730.7142857142857,731.0,730.0,5115.0,0.4879500364742869
16000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.571428571428571,19.0,13.0,109.0,3.2071349029490928,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,969.7142857142857,1185.0,810.0,6788.0,198.59818250738874,53.51502380952381,365.0765,0.0,374.60516666666666,137.42355700711627,159.54745,374.89478333333335,0.0,1116.83215,198.54441971622452,4.0,7.0,1.0,28.0,2.160246899469287,736.0,740.0,732.0,5152.0,3.829708431025388
9872.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.571428571428571,19.0,13.0,109.0,3.2071349029490928,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,955.8571428571429,1153.0,810.0,6691.0,181.3086030055097,48.979392857142855,333.95941666666664,0.0,342.85575,125.68661548861165,145.71029523809526,342.85575,0.0,1019.9720666666667,181.346901318059,4.142857142857143,8.0,1.0,29.0,2.410295378065479,736.7142857142857,741.0,733.0,5157.0,4.029651999626676
17812.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.857142857142858,20.0,13.0,111.0,3.5790395093549625,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,991.5714285714286,1208.0,833.0,6941.0,197.82471798948444,53.53050714285714,360.3669,0.0,374.71355,135.39406498942225,158.79604523809525,374.71355,0.0,1111.5723166666667,197.70355930617683,4.0,7.0,1.0,28.0,2.160246899469287,737.2857142857143,741.0,735.0,5161.0,2.8702082220799072
18000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,15.714285714285714,20.0,13.0,110.0,3.4016802570830453,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,992.5714285714286,1221.0,838.0,6948.0,192.50701904333874,54.633478571428576,346.45665,0.0,382.43435000000005,129.24686240637732,154.30183095238095,382.43435,0.0,1080.1128166666667,192.43426775722602,4.0,7.0,1.0,28.0,2.160246899469287,737.0,743.0,734.0,5159.0,3.872983346207407
30000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,98.0,0.0,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,844.0,845.0,843.0,5908.0,0.9999999999999869,0.327197619047619,1.095,0.0,2.290383333333333,0.4351622389481298,1.2383238095238094,2.290383333333333,0.0,8.668266666666666,1.0505030516225327,4.0,7.0,1.0,28.0,2.160246899469287,735.0,735.0,735.0,5145.0,0.0
35000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,112.0,0.0,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,977.1428571428571,982.0,975.0,6840.0,2.7342623276105598,0.7360952380952381,4.384116666666666,0.0,5.152666666666667,1.6248668427413402,1.965885714285714,6.5461,0.0,13.761199999999999,2.7008429740722133,4.0,7.0,1.0,28.0,2.160246899469287,735.2857142857143,736.0,735.0,5147.0,0.4879500364742869
15500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,112.0,0.0,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,1001.1428571428571,1004.0,1000.0,7008.0,1.6761634196950093,0.5228904761904761,2.782233333333333,0.0,3.660233333333333,1.0256291535161859,1.4965904761904762,4.565633333333333,0.0,10.476133333333333,1.8378310689872779,4.0,7.0,1.0,28.0,2.160246899469287,736.0,736.0,736.0,5152.0,0.0
6250.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.142857142857142,21.0,16.0,127.0,2.6726124191242437,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,1136.857142857143,1302.0,1017.0,7958.0,149.5397701520998,40.29105476190477,271.7853,0.0,282.03738333333337,102.13852670594159,120.21468809523809,285.2767333333333,0.0,841.5028166666666,149.48139890621275,4.0,7.0,1.0,28.0,2.160246899469287,737.7142857142857,745.0,732.0,5164.0,6.524678426668147
25000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,17.428571428571427,21.0,12.0,122.0,3.047247001100221,2.142857142857143,3.0,2.0,15.0,0.37796447300922725,1.0,1.0,1.0,7.0,0.0,1068.142857142857,1270.0,748.0,7477.0,175.31155939396254,162.8438857142857,917.99195,0.0,1139.9071999999999,342.78868871581636,226.0981928571429,1139.9072,0.0,1582.6873500000002,416.1360973377846,4.0,7.0,1.0,28.0,2.160246899469287,739.0,748.0,735.0,5173.0,4.898979485566363
6500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714285714285715,21.0,17.0,131.0,2.1380899352993943,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,1161.5714285714287,1315.0,1048.0,8131.0,141.04237796120842,37.926364285714286,258.92925,0.0,265.48455,97.4764913351507,113.40465000000002,267.25085,0.0,793.8325500000001,141.00921203464833,4.0,7.0,1.0,28.0,2.160246899469287,738.7142857142857,743.0,736.0,5171.0,3.4016802570830627
15000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,126.0,0.0,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,1085.857142857143,1087.0,1084.0,7601.0,1.4638501094227812,0.44359523809523804,2.0914,0.0,3.1051666666666664,0.7720210431018468,1.8303404761904762,3.105166666666667,0.0,12.812383333333333,1.5072407647584825,4.0,7.0,1.0,28.0,2.160246899469287,736.0,736.0,736.0,5152.0,0.0
25000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,18.428571428571427,20.0,18.0,129.0,0.7867957924694424,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,1124.4285714285713,1219.0,1095.0,7871.0,50.66838969501321,17.70399761904762,75.83188333333334,0.0,123.92798333333334,30.77117414735419,29.33833571428571,123.92798333333332,0.0,205.36834999999996,50.66206421448804,4.0,7.0,1.0,28.0,2.160246899469287,738.4285714285714,742.0,737.0,5169.0,2.43975018237132
34000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.571428571428571,18.0,10.0,102.0,4.2761798705987895,2.4285714285714284,3.0,2.0,17.0,0.5345224838248487,1.0,1.0,1.0,7.0,0.0,901.2857142857143,1118.0,609.0,6309.0,269.67431856822793,133.95313571428568,931.0940333333332,0.0,937.6719499999998,351.5120653037105,401.2536547619048,937.67195,0.0,2808.7755833333335,499.9441810035875,4.0,7.0,1.0,28.0,2.160246899469287,748.1428571428571,766.0,738.0,5237.0,12.294017127971523
42000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,126.0,0.0,2.0,2.0,2.0,14.0,0.0,1.0,1.0,1.0,7.0,0.0,1135.7142857142858,1139.0,1134.0,7950.0,1.976047040118794,0.6568761904761905,3.26495,0.0,4.598133333333333,1.177000864283374,1.6341,4.598133333333333,0.0,11.4387,1.9806471315045084,4.0,7.0,1.0,28.0,2.160246899469287,740.2857142857143,741.0,740.0,5182.0,0.4879500364742869
