static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,23.0,10.0,122.0,6.497252166438187,2.25,6.0,0.0,18.0,3.1052950170405937,1.0,1.0,1.0,8.0,0.0,938.375,1416.0,610.0,7507.0,401.5516111642081,105.0191625,633.8028666666667,0.0,840.1533,225.31236713187283,422.61213125,840.1533,0.0,3380.89705,356.684890818942,4.5,8.0,1.0,36.0,2.449489742783178,664.875,668.0,658.0,5319.0,3.7201190457142275
7500.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,13.0,1.0,52.0,5.9281411203561225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,430.0,835.0,106.0,3440.0,350.95705883036055,91.13973333333334,567.2999666666667,0.0,729.1178666666667,199.7494726314389,324.04184375,729.1178666666667,0.0,2592.33475,351.0909305801265,4.5,8.0,1.0,36.0,2.449489742783178,660.875,666.0,654.0,5287.0,5.591766907056915
2000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875,12.0,9.0,79.0,0.9910312089651149,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,608.625,728.0,575.0,4869.0,50.244935778927726,19.08361875,123.93403333333332,0.0,152.66895,43.37677002309305,33.38945,152.66895,0.0,267.1156,50.17734828298902,4.5,8.0,1.0,36.0,2.449489742783178,667.25,670.0,651.0,5338.0,6.584614100852291
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,11.0,9.0,78.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,607.25,676.0,590.0,4858.0,28.454223889307837,10.755241666666667,73.50121666666666,0.0,86.04193333333333,25.618186988478843,16.91675625,86.04193333333333,0.0,135.33405,28.56261862971709,4.5,8.0,1.0,36.0,2.449489742783178,668.0,670.0,654.0,5344.0,5.656854249492381
4000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,15.0,10.0,100.0,2.672612419124244,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,765.125,917.0,616.0,6121.0,158.92445420028076,37.56800416666666,289.20486666666665,0.0,300.5440333333333,101.72433027225564,148.88403125,300.54403333333335,0.0,1191.07225,158.8703353546734,4.5,8.0,1.0,36.0,2.449489742783178,664.875,668.0,662.0,5319.0,3.090885217631248
7000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,17.0,12.0,114.0,2.4348657927227584,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,877.0,1034.0,738.0,7016.0,148.63377812596974,37.03778125,256.6039666666667,0.0,296.30225,89.25914887187544,138.99035208333333,296.30225,0.0,1111.9228166666667,148.8378272268665,4.5,8.0,1.0,36.0,2.449489742783178,663.0,673.0,654.0,5304.0,9.651054716602607
10000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,12.0,104.0,1.0690449676496971,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,828.625,898.0,762.0,6629.0,70.7590226452732,17.01158125,124.9914,0.0,136.09265,43.70076515068532,66.56100833333333,136.09265,0.0,532.4880666666667,70.78747768099511,4.5,8.0,1.0,36.0,2.449489742783178,661.0,667.0,655.0,5288.0,6.414269805898195
8500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,20.0,12.0,116.0,2.672612419124244,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,910.625,1200.0,771.0,7285.0,144.45655550570015,53.51280833333333,256.38475,0.0,428.10246666666666,101.33508541081565,139.25428541666668,428.10246666666666,0.0,1114.0342833333334,144.27201996522643,4.5,8.0,1.0,36.0,2.449489742783178,666.75,680.0,658.0,5334.0,7.995534467974698
22500.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.0,13.0,116.0,1.7728105208558358,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,885.5,1042.0,795.0,7084.0,107.84777631987996,30.86442291666667,121.53676666666668,0.0,246.91538333333335,54.51682168718256,90.72412083333333,246.91538333333327,0.0,725.7929666666666,107.6692418211882,4.5,8.0,1.0,36.0,2.449489742783178,663.75,673.0,657.0,5310.0,7.06601524400928
50000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,16.0,13.0,114.0,1.3887301496588262,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,876.875,963.0,795.0,7015.0,87.0885222878751,21.04738125,154.54178333333334,0.0,168.37905,54.02083018124057,81.99689583333333,168.37905,0.0,655.9751666666666,87.3945449461479,4.5,8.0,1.0,36.0,2.449489742783178,663.0,670.0,658.0,5304.0,5.42481072744216
25000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.0,13.0,116.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,910.25,1073.0,808.0,7282.0,94.69763913183294,33.12166666666667,134.69938333333334,0.0,264.97333333333336,60.09231325849673,102.08510208333334,264.97333333333336,0.0,816.6808166666667,94.79194574354122,4.5,8.0,1.0,36.0,2.449489742783178,666.75,680.0,658.0,5334.0,7.995534467974698
6000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.875,17.0,13.0,119.0,2.03100960115899,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,929.75,1035.0,833.0,7438.0,103.65154536784702,25.36979375,180.50245,0.0,202.95835,62.870060405521826,97.08574166666666,202.95835,0.0,776.6859333333333,103.68445390290853,4.5,8.0,1.0,36.0,2.449489742783178,665.125,673.0,657.0,5321.0,8.166788142925506
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,834.0,835.0,833.0,6672.0,1.069044967649731,0.2164270833333333,1.2565,0.0,1.7314166666666664,0.42670130188081884,0.8631916666666667,1.7314166666666666,0.0,6.9055333333333335,0.8024096017917651,4.5,8.0,1.0,36.0,2.449489742783178,658.0,658.0,658.0,5264.0,0.0
6000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,14.0,120.0,1.3093073414159548,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,918.625,1023.0,871.0,7349.0,66.17279868431052,19.01124375,111.3105,0.0,152.08995,39.30860895249076,47.48247083333333,152.08995,0.0,379.85976666666664,66.14348584759868,4.5,8.0,1.0,36.0,2.449489742783178,665.5,673.0,661.0,5324.0,5.042675027063653
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,17.0,14.0,124.0,1.6035674514745464,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,971.75,1066.0,881.0,7774.0,97.07544930178209,23.16658333333333,173.34205,0.0,185.33266666666665,60.750843834986654,91.03319791666667,185.33266666666665,0.0,728.2655833333333,97.05803818850096,4.5,8.0,1.0,36.0,2.449489742783178,670.625,678.0,664.0,5365.0,7.150174823037495
20000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.875,17.0,14.0,119.0,0.9910312089651149,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,944.375,1071.0,887.0,7555.0,61.44437089177264,23.06206875,115.19443333333334,0.0,184.49655,44.088855634556865,57.56625208333334,184.49655,0.0,460.5300166666667,61.58511757330059,4.5,8.0,1.0,36.0,2.449489742783178,668.625,680.0,666.0,5349.0,4.688511795564008
15000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,917.375,927.0,911.0,7339.0,7.501190381723242,1.9752083333333332,10.991466666666666,0.0,15.801666666666666,3.7561175646885583,6.3585625,15.801666666666666,0.0,50.8685,7.495374666222072,4.5,8.0,1.0,36.0,2.449489742783178,668.125,670.0,667.0,5345.0,1.5526475085202904
6500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,20.0,15.0,134.0,2.187627547301935,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1036.875,1239.0,919.0,8295.0,140.88844371142926,39.99548541666667,168.25921666666667,0.0,319.96388333333334,73.55248368246204,117.8064875,319.96388333333334,0.0,942.4519,140.88011771608822,4.5,8.0,1.0,36.0,2.449489742783178,676.0,688.0,668.0,5408.0,9.071147352221447
8000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,19.0,15.0,130.0,1.7525491637693278,0.25,1.0,0.0,2.0,0.4629100498862757,1.0,1.0,1.0,8.0,0.0,999.375,1170.0,922.0,7995.0,108.43949926110874,188.05116875,1251.7101833333334,0.0,1504.40935,438.3065678697546,437.78645416666666,1504.40935,0.0,3502.2916333333333,665.9406892653477,4.5,8.0,1.0,36.0,2.449489742783178,680.5,704.0,670.0,5444.0,14.677485187475778
6000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,15.0,136.0,2.1380899352993943,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1057.75,1177.0,940.0,8462.0,125.3597679822814,29.62904791666666,229.9202833333333,0.0,237.03238333333329,80.94649315321624,117.71513958333333,237.0323833333333,0.0,941.7211166666666,125.45656145276001,4.5,8.0,1.0,36.0,2.449489742783178,674.5,678.0,671.0,5396.0,3.7416573867739866
9250.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,20.0,16.0,132.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,997.625,1210.0,965.0,7981.0,85.83029351991222,30.573,241.0083,0.0,244.584,85.03138667486493,32.268043750000004,244.584,0.0,258.14435000000003,85.8032336904641,4.5,8.0,1.0,36.0,2.449489742783178,668.625,681.0,666.0,5349.0,5.012484413940893
9000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,17.0,16.0,132.0,0.5345224838248493,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1011.5,1059.0,974.0,8092.0,40.57092555020156,10.653754166666666,55.68248333333333,0.0,85.23003333333332,19.29515592493822,37.72263541666667,85.23003333333334,0.0,301.78108333333336,40.76522061015929,4.5,8.0,1.0,36.0,2.449489742783178,671.75,678.0,668.0,5374.0,4.464142854857116
6500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,17.0,16.0,130.0,0.4629100498862759,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1011.5,1020.0,1006.0,8092.0,6.546536707079799,1.642204166666667,10.65305,0.0,13.137633333333335,3.6668588184472832,5.104885416666666,13.137633333333332,0.0,40.83908333333333,6.354149998344647,4.5,8.0,1.0,36.0,2.449489742783178,672.375,673.0,672.0,5379.0,0.5175491695067876
17000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1012.5,1014.0,1011.0,8100.0,1.3093073414159389,0.41259166666666663,2.204883333333333,0.0,3.300733333333333,0.7583229412684073,1.4912354166666666,3.300733333333333,0.0,11.929883333333333,1.4768554780245864,4.5,8.0,1.0,36.0,2.449489742783178,672.25,673.0,672.0,5378.0,0.4629100498862502
15500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1031.625,1032.0,1031.0,8253.0,0.5175491695067382,0.19982499999999997,0.80855,0.0,1.5985999999999998,0.2752560886975607,0.9367874999999999,1.5986,0.0,7.494299999999999,0.6172701483239772,4.5,8.0,1.0,36.0,2.449489742783178,673.125,674.0,673.0,5385.0,0.3535533905932738
27500.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,19.0,17.0,138.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1061.25,1168.0,1042.0,8490.0,43.252580434995025,15.742962499999999,119.49788333333332,0.0,125.94369999999999,41.954143532533145,18.87639791666667,125.9437,0.0,151.01118333333335,43.36398988436677,4.5,8.0,1.0,36.0,2.449489742783178,674.875,678.0,674.0,5399.0,1.3562026818605275
