static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.176470588235293,17.0,15.0,275.0,0.7276068751089994,5.0,5.0,5.0,85.0,0.0,10.0,10.0,10.0,170.0,0.0,995.1764705882352,1053.0,909.0,16918.0,45.838350883999944,8.476360784313725,71.45705,0.0,144.09813333333332,18.349183713954965,86.30519705882352,144.09813333333332,0.0,1467.18835,45.953053195577375,9.0,17.0,1.0,153.0,5.049752469181039,18.11764705882353,20.0,17.0,308.0,0.8574929257125425
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.705882352941176,17.0,13.0,267.0,1.5315313367000096,4.823529411764706,5.0,4.0,82.0,0.3929526239966879,10.0,10.0,10.0,170.0,0.0,978.7647058823529,1070.0,820.0,16639.0,98.60053841876618,502.6853264705883,8390.1036,0.0,8545.65055,2032.6653010316882,1589.1670931372548,8545.65055,0.0,27015.84058333333,3319.9072212212195,9.0,17.0,1.0,153.0,5.049752469181039,59.94117647058823,253.0,18.0,1019.0,92.12048536307987
32000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.176470588235293,20.0,11.0,275.0,2.242635004789206,4.176470588235294,5.0,0.0,71.0,1.845104811306361,10.0,10.0,10.0,170.0,0.0,994.0,1252.0,718.0,16898.0,132.48584830086568,831.9711225490197,9871.143733333334,0.0,14143.509083333334,2468.512305727609,3577.035648039215,14143.509083333332,0.0,60809.60601666666,5753.885177272038,9.0,17.0,1.0,153.0,5.049752469181039,109.29411764705883,368.0,18.0,1858.0,146.89739816700396
5000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.882352941176471,20.0,10.0,270.0,3.6722328517738445,1.7058823529411764,5.0,0.0,29.0,1.9288826390670115,10.0,10.0,10.0,170.0,0.0,969.8235294117648,1206.0,616.0,16487.0,217.86097496285262,247.86922254901958,2290.0966166666667,0.0,4213.776783333333,599.2994861616451,2729.184308823529,4213.776783333334,0.0,46396.13325,1705.6983188078298,9.0,17.0,1.0,153.0,5.049752469181039,82.11764705882354,120.0,23.0,1396.0,38.692509535020434
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.352941176470589,20.0,10.0,210.0,4.372373160976032,1.1764705882352942,5.0,0.0,20.0,2.1861865804880156,10.0,10.0,10.0,170.0,0.0,766.6470588235294,1206.0,620.0,13033.0,251.2389154710289,135.92408039215687,2293.8244,0.0,2310.709366666667,556.0819096996232,1763.412800980392,2310.7093666666665,0.0,29978.017616666664,1008.0623547525861,9.0,17.0,1.0,153.0,5.049752469181039,51.35294117647059,64.0,24.0,873.0,15.70406466679323
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.529411764705882,20.0,10.0,213.0,4.331824775121098,1.411764705882353,5.0,0.0,24.0,2.265469695488437,10.0,10.0,10.0,170.0,0.0,776.1176470588235,1214.0,620.0,13194.0,254.47369273486333,484.8562647058824,5944.50985,0.0,8242.5565,1511.6926434246534,2103.412142156863,8242.5565,0.0,35758.00641666667,1867.6719528706676,9.0,17.0,1.0,153.0,5.049752469181039,64.29411764705883,253.0,25.0,1093.0,51.16488628185637
6000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.764705882352942,20.0,10.0,268.0,3.0522412209044414,1.1764705882352942,5.0,0.0,20.0,2.1861865804880156,10.0,10.0,10.0,170.0,0.0,989.5882352941177,1233.0,627.0,16823.0,181.9151790064292,755.810312745098,10243.139983333333,0.0,12848.775316666666,2505.9645051195625,2552.6094176470588,12848.775316666664,0.0,43394.3601,2874.9128483645277,9.0,17.0,1.0,153.0,5.049752469181039,75.82352941176471,340.0,26.0,1289.0,70.84951948859432
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.941176470588236,21.0,10.0,254.0,4.2788811071834845,1.1764705882352942,5.0,0.0,20.0,2.1861865804880156,10.0,10.0,10.0,170.0,0.0,914.5882352941177,1279.0,629.0,15548.0,257.85680590773853,752.0276549019609,10446.700066666666,0.0,12784.470133333334,2555.6376489630356,3617.1867911764707,12784.470133333334,0.0,61492.17545,4482.189332047866,9.0,17.0,1.0,153.0,5.049752469181039,102.52941176470588,342.0,27.0,1743.0,115.16027833364399
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.882352941176471,22.0,10.0,219.0,5.218744496298614,1.1764705882352942,5.0,0.0,20.0,2.1861865804880156,10.0,10.0,10.0,170.0,0.0,810.0588235294117,1328.0,635.0,13771.0,295.94878581188567,130.52010784313723,2186.957433333333,0.0,2218.841833333333,529.9390345262665,1685.0976725490195,2218.841833333333,0.0,28646.66043333333,963.2794811685171,9.0,17.0,1.0,153.0,5.049752469181039,51.35294117647059,59.0,30.0,873.0,12.21649078331513
50000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117647058823529,23.0,0.0,206.0,5.011017273732655,0.9411764705882353,6.0,0.0,16.0,2.105664628902657,10.0,10.0,10.0,170.0,0.0,757.5294117647059,1439.0,0.0,12878.0,315.672123738987,129.9024607843137,2047.360683333333,0.0,2208.341833333333,494.9155950575336,1775.1023294117642,2208.341833333333,0.0,30176.739599999994,849.3332909845952,9.0,17.0,1.0,153.0,5.049752469181039,56.88235294117647,64.0,31.0,967.0,12.388918198036787
7000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.882352941176471,10.0,1.0,134.0,3.935135844878428,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,525.1764705882352,653.0,117.0,8928.0,233.13012334695122,116.23423333333331,1959.8329666666666,0.0,1975.9819666666663,475.09069288329914,1509.3597392156862,1975.981966666667,0.0,25659.115566666667,862.7916364432691,9.0,17.0,1.0,153.0,5.049752469181039,51.705882352941174,58.0,33.0,879.0,10.704932892610499
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.941176470588236,15.0,10.0,186.0,1.951620744256364,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,691.4117647058823,901.0,623.0,11754.0,100.85575022248938,694.0153598039216,10316.196,0.0,11798.261116666667,2504.5578493641106,2948.396465686275,11798.261116666668,0.0,50122.73991666667,4268.163375244043,9.0,17.0,1.0,153.0,5.049752469181039,103.58823529411765,349.0,34.0,1761.0,117.53141006956896
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.882352941176471,11.0,10.0,185.0,0.33210558207753577,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,683.1764705882352,696.0,654.0,11614.0,13.80776635682634,85.66473333333332,1413.4489999999998,0.0,1456.3004666666664,342.18952026525596,1104.2727862745098,1456.3004666666666,0.0,18772.637366666666,631.3010210939619,9.0,17.0,1.0,153.0,5.049752469181039,53.05882352941177,58.0,37.0,902.0,9.181983638049665
15500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,11.0,221.0,1.2747548783981955,1.411764705882353,6.0,0.0,24.0,2.623423896585619,10.0,10.0,10.0,170.0,0.0,792.7647058823529,859.0,669.0,13477.0,80.47556260425014,674.938781372549,9897.596233333334,0.0,11473.959283333334,2400.1101716168064,1764.040023529412,11473.959283333335,0.0,29988.680400000005,2590.488843003889,9.0,17.0,1.0,153.0,5.049752469181039,76.11764705882354,346.0,39.0,1294.0,70.59203421150043
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.941176470588236,14.0,11.0,203.0,1.248528545693596,1.5294117647058822,6.0,0.0,26.0,2.600904819933429,10.0,10.0,10.0,170.0,0.0,746.8823529411765,892.0,670.0,12697.0,87.3318973463743,844.452587254902,10290.505333333333,0.0,14355.693983333334,2535.544321873761,4236.197499019608,14355.693983333333,0.0,72015.35748333333,5365.0537311123135,9.0,17.0,1.0,153.0,5.049752469181039,142.23529411764707,390.0,40.0,2418.0,144.5447722211723
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117647058823529,13.0,10.0,206.0,1.2689736473414484,1.0588235294117647,6.0,0.0,18.0,2.357715743980127,10.0,10.0,10.0,170.0,0.0,762.6470588235294,818.0,626.0,12965.0,79.48737413614079,87.71079607843136,1298.8121333333333,0.0,1491.083533333333,314.97662649744103,1181.2884598039218,1491.0835333333334,0.0,20081.90381666667,569.167044673027,9.0,17.0,1.0,153.0,5.049752469181039,59.94117647058823,65.0,42.0,1019.0,8.721170995308588
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.235294117647058,17.0,11.0,208.0,1.9852396506689647,1.4705882352941178,6.0,0.0,25.0,2.600904819933429,10.0,10.0,10.0,170.0,0.0,756.1176470588235,1048.0,671.0,12854.0,121.0164670370014,1352.7398421568626,11232.687466666664,0.0,22996.577316666662,3585.7251427044666,3509.9466617647054,22996.577316666666,0.0,59669.09324999999,6191.114663761035,9.0,17.0,1.0,153.0,5.049752469181039,114.82352941176471,502.0,44.0,1952.0,139.20992928582612
15500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,11.0,272.0,3.0413812651491092,1.7058823529411764,6.0,0.0,29.0,2.494110710312218,10.0,10.0,10.0,170.0,0.0,983.4705882352941,1240.0,685.0,16719.0,190.70432534654896,192.55801274509804,1699.0876666666666,0.0,3273.4862166666667,497.27199023486713,1663.053856862745,3275.192216666667,0.0,28271.915566666667,1234.5097514887343,9.0,17.0,1.0,153.0,5.049752469181039,80.05882352941177,125.0,45.0,1361.0,31.883519622673592
50000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.294117647058824,15.0,10.0,226.0,1.992633492465215,1.0588235294117647,6.0,0.0,18.0,2.357715743980127,10.0,10.0,10.0,170.0,0.0,821.8235294117648,900.0,630.0,13971.0,111.46481243766891,86.85546764705883,1205.8398166666666,0.0,1476.54295,292.6157080931732,1143.9939715686273,1476.54295,0.0,19447.897516666664,556.7409574767145,9.0,17.0,1.0,153.0,5.049752469181039,63.1764705882353,71.0,46.0,1074.0,9.4023620311444
7000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,10.0,255.0,3.0207614933986435,1.0588235294117647,6.0,0.0,18.0,2.357715743980127,10.0,10.0,10.0,170.0,0.0,936.3529411764706,1071.0,634.0,15918.0,179.82732730889046,87.4207568627451,1048.1622833333329,0.0,1486.1528666666666,256.5667417016638,1097.1620843137255,1486.1528666666666,0.0,18651.755433333332,551.9826153483358,9.0,17.0,1.0,153.0,5.049752469181039,64.11764705882354,72.0,48.0,1090.0,9.472871482166699
5500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.941176470588236,18.0,11.0,220.0,2.9889502386978224,1.7647058823529411,6.0,0.0,30.0,2.610780816267087,10.0,10.0,10.0,170.0,0.0,809.3529411764706,1098.0,687.0,13759.0,171.18299461996457,665.4491264705881,5916.1645,0.0,11312.635149999998,1720.0615143796795,1914.1493833333336,11312.63515,0.0,32540.53951666667,2902.279980248596,9.0,17.0,1.0,153.0,5.049752469181039,92.05882352941177,351.0,51.0,1565.0,83.85811721908269
