static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0420,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,18.0,1.3228756555322954,0.0,0.0,0.0,0.0,0.0,120.44444444444444,342.0,40.0,1084.0,97.31406772804114,12.11111111111111,16.0,8.0,109.0,2.6193722742502854,1.0,2.0,0.0,9.0,0.5,1.0,1.0,1.0,9.0,0.0,751.3333333333334,1003.0,520.0,6762.0,155.3858101629618,282.1111111111111,1142.0,0.0,2539.0,440.01177383237274,1188.3333333333333,2539.0,0.0,10695.0,647.9079795773471,5.0,9.0,1.0,45.0,2.7386127875258306,15.666666666666666,19.0,9.0,141.0,2.6925824035672528
3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,3.0,0.0,15.0,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,186.0,510.0,10.0,1674.0,191.1543878648879,13.0,23.0,1.0,117.0,6.726812023536856,3.7777777777777777,6.0,0.0,34.0,2.3333333333333335,1.0,1.0,1.0,9.0,0.0,808.5555555555555,1425.0,75.0,7277.0,411.5149180500967,971.4444444444445,3819.0,0.0,8743.0,1513.389499691926,5288.555555555556,8743.0,0.0,47597.0,3352.4654402063234,5.0,9.0,1.0,45.0,2.7386127875258306,19.666666666666668,25.0,8.0,177.0,4.949747468305833
12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,5.333333333333333,12.0,0.0,48.0,6.103277807866851,0.0,0.0,0.0,0.0,0.0,109.0,270.0,1.0,981.0,90.37975437010215,12.777777777777779,17.0,7.0,115.0,3.192874010111336,4.333333333333333,6.0,2.0,39.0,1.6583123951777,1.0,1.0,1.0,9.0,0.0,789.3333333333334,1071.0,422.0,7104.0,205.4020447804744,637.2222222222222,2543.0,0.0,5735.0,842.0226804810214,3078.3333333333335,5735.0,0.0,27705.0,2328.138741570184,5.0,9.0,1.0,45.0,2.7386127875258306,34.44444444444444,37.0,33.0,310.0,1.2360330811826126
250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.6666666666666665,16.0,0.0,24.0,5.172040216394301,0.0,0.0,0.0,0.0,0.0,263.22222222222223,629.0,13.0,2369.0,198.00301625087545,9.11111111111111,23.0,0.0,82.0,6.333333333333334,4.0,6.0,2.0,36.0,1.0,2.0,2.0,2.0,18.0,0.0,577.6666666666666,1419.0,13.0,5199.0,385.66565831040754,1365.5555555555557,6777.0,0.0,12290.0,2219.4930226918436,6518.666666666667,12290.0,0.0,58668.0,5292.037225870581,5.0,9.0,1.0,45.0,2.7386127875258306,34.22222222222222,35.0,33.0,308.0,0.833333333333333
400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.333333333333333,30.0,0.0,39.0,9.785192895390463,0.0,0.0,0.0,0.0,0.0,421.1111111111111,646.0,121.0,3790.0,172.77546443610305,15.555555555555555,23.0,6.0,140.0,5.525194818083592,3.2222222222222223,5.0,1.0,29.0,1.2018504251546631,1.0,1.0,1.0,9.0,0.0,957.5555555555555,1425.0,404.0,8618.0,326.8444244251044,682.8888888888889,1691.0,0.0,6146.0,587.2813304636128,3212.5555555555557,6146.0,0.0,28913.0,1785.0006380328769,5.0,9.0,1.0,45.0,2.7386127875258306,32.77777777777778,34.0,32.0,295.0,0.6666666666666706
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.777777777777778,20.0,0.0,61.0,8.135996831639282,0.0,0.0,0.0,0.0,0.0,174.66666666666666,521.0,2.0,1572.0,185.24578267804102,12.666666666666666,23.0,6.0,114.0,5.678908345800273,2.6666666666666665,6.0,0.0,24.0,2.6457513110645907,1.3333333333333333,2.0,1.0,12.0,0.5,794.1111111111111,1425.0,404.0,7147.0,349.4221817674303,439.77777777777777,2874.0,0.0,3958.0,921.471347598201,1651.111111111111,3958.0,0.0,14860.0,1729.0852671603882,5.0,9.0,1.0,45.0,2.7386127875258306,31.444444444444443,33.0,30.0,283.0,1.2360330811826108
36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,108.0,12.99038105676658,0.0,0.0,0.0,0.0,0.0,355.55555555555554,660.0,78.0,3200.0,223.6895790549434,12.88888888888889,18.0,3.0,116.0,5.418589402336286,1.4444444444444444,4.0,0.0,13.0,1.4240006242195884,1.4444444444444444,2.0,1.0,13.0,0.5270462766947298,801.7777777777778,1082.0,228.0,7216.0,317.86623671671146,611.2222222222222,1812.0,0.0,5501.0,632.4748567685868,2022.7777777777778,5501.0,0.0,18205.0,1921.7385213510304,5.0,9.0,1.0,45.0,2.7386127875258306,31.666666666666668,34.0,29.0,285.0,1.732050807568877
53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,16.0,0.0,35.0,6.372684764768387,0.0,0.0,0.0,0.0,0.0,168.22222222222223,425.0,41.0,1514.0,156.38156683076315,15.333333333333334,23.0,6.0,138.0,6.164414002968978,2.4444444444444446,3.0,2.0,22.0,0.5270462766947299,2.0,2.0,2.0,18.0,0.0,947.2222222222222,1418.0,404.0,8525.0,373.62841760824944,160.66666666666666,426.0,0.0,1446.0,167.38876903783,625.2222222222222,1446.0,0.0,5627.0,497.2707456149461,5.0,9.0,1.0,45.0,2.7386127875258306,32.666666666666664,34.0,32.0,294.0,0.7071067811865475
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.4444444444444446,10.0,0.0,22.0,3.811532208676424,0.0,0.0,0.0,0.0,0.0,164.66666666666666,463.0,23.0,1482.0,140.90067423543437,13.333333333333334,21.0,8.0,120.0,3.7416573867739413,1.1111111111111112,2.0,0.0,10.0,0.6009252125773316,2.0,2.0,2.0,18.0,0.0,821.5555555555555,1283.0,492.0,7394.0,229.7972536341063,303.1111111111111,1131.0,0.0,2728.0,372.20506593961227,1499.5555555555557,2728.0,0.0,13496.0,792.6201976847282,5.0,9.0,1.0,45.0,2.7386127875258306,29.666666666666668,34.0,28.0,267.0,2.06155281280883
10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.444444444444445,10.0,0.0,40.0,4.876246279442598,0.0,0.0,0.0,0.0,0.0,152.88888888888889,635.0,20.0,1376.0,194.56132994793984,15.555555555555555,23.0,7.0,140.0,5.387743291748204,2.4444444444444446,6.0,0.0,22.0,2.6977356760397746,1.4444444444444444,2.0,1.0,13.0,0.5270462766947298,962.5555555555555,1403.0,460.0,8663.0,319.8859605824829,2583.8888888888887,21912.0,0.0,23255.0,7249.901489752196,10443.555555555555,23255.0,0.0,93992.0,11910.802115213643,5.0,9.0,1.0,45.0,2.7386127875258306,29.77777777777778,32.0,28.0,268.0,1.8559214542766733
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,16.0,36.0,0.0,144.0,17.684739183827393,0.0,0.0,0.0,0.0,0.0,139.77777777777777,416.0,24.0,1258.0,151.29010028565796,14.222222222222221,23.0,6.0,128.0,6.495725089968359,1.2222222222222223,2.0,0.0,11.0,0.6666666666666666,1.4444444444444444,2.0,1.0,13.0,0.5270462766947298,887.8888888888889,1421.0,403.0,7991.0,393.1149464356591,1351.111111111111,9262.0,0.0,12160.0,2983.309003625188,3466.8888888888887,12160.0,0.0,31202.0,4690.413559709966,5.0,9.0,1.0,45.0,2.7386127875258306,32.44444444444444,34.0,31.0,292.0,1.0137937550497031
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,11.11111111111111,20.0,0.0,100.0,9.15757124521077,0.0,0.0,0.0,0.0,0.0,121.66666666666667,254.0,20.0,1095.0,95.60465469839845,10.333333333333334,15.0,0.0,93.0,4.444097208657794,2.4444444444444446,6.0,0.0,22.0,1.740051084818425,1.2222222222222223,2.0,1.0,11.0,0.4409585518440984,644.4444444444445,955.0,4.0,5800.0,273.51741768629245,2091.6666666666665,11646.0,0.0,18825.0,3723.695811958866,5089.444444444444,18825.0,0.0,45805.0,7572.883980213732,5.0,9.0,1.0,45.0,2.7386127875258306,32.888888888888886,35.0,32.0,296.0,0.927960727138335
26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,14.444444444444445,26.0,0.0,130.0,12.248582684448749,0.0,0.0,0.0,0.0,0.0,97.0,276.0,11.0,873.0,104.62074364101987,11.777777777777779,21.0,0.0,106.0,5.696002496878354,2.7777777777777777,6.0,0.0,25.0,1.855921454276674,2.0,2.0,2.0,18.0,0.0,738.8888888888889,1263.0,29.0,6650.0,341.53676392316993,718.0,3261.0,0.0,6462.0,1037.151507736454,2629.8888888888887,6462.0,0.0,23669.0,2597.9621554424366,5.0,9.0,1.0,45.0,2.7386127875258306,29.0,30.0,27.0,261.0,1.224744871391589
198.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.11111111111111,21.0,0.0,82.0,7.6557893852372345,0.0,0.0,0.0,0.0,0.0,341.6666666666667,666.0,9.0,3075.0,229.4787571868037,10.11111111111111,18.0,3.0,91.0,5.797509043642029,1.3333333333333333,6.0,0.0,12.0,1.9364916731037085,2.0,2.0,2.0,18.0,0.0,639.8888888888889,1080.0,195.0,5759.0,349.92443628748066,410.44444444444446,762.0,0.0,3694.0,293.2175434345254,1807.888888888889,3694.0,0.0,16271.0,1359.5907881090955,5.0,9.0,1.0,45.0,2.7386127875258306,27.11111111111111,29.0,25.0,244.0,1.3642254619787408
10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.444444444444445,10.0,0.0,40.0,5.0525021304080395,0.0,0.0,0.0,0.0,0.0,147.33333333333334,387.0,0.0,1326.0,121.78361958818599,13.0,22.0,1.0,117.0,7.035623639735144,2.111111111111111,6.0,1.0,19.0,1.536590742882148,1.5555555555555556,2.0,1.0,14.0,0.5270462766947299,809.0,1360.0,75.0,7281.0,427.6511428723183,578.8888888888889,3762.0,0.0,5210.0,1202.8408502836571,4094.0,5210.0,0.0,36846.0,1629.3082888146123,5.0,9.0,1.0,45.0,2.7386127875258306,32.22222222222222,33.0,31.0,290.0,0.6666666666666669
70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.666666666666667,15.0,0.0,60.0,6.103277807866851,0.0,0.0,0.0,0.0,0.0,284.22222222222223,562.0,29.0,2558.0,207.61188415994988,12.555555555555555,22.0,6.0,113.0,6.4635731432217725,4.666666666666667,6.0,3.0,42.0,1.3228756555322954,2.0,2.0,2.0,18.0,0.0,793.7777777777778,1364.0,397.0,7144.0,389.58945627986964,512.8888888888889,2504.0,0.0,4616.0,774.5381598805259,2125.777777777778,4616.0,0.0,19132.0,1870.8981651721306,5.0,9.0,1.0,45.0,2.7386127875258306,35.22222222222222,37.0,34.0,317.0,0.8333333333333337
