static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__Activity_0_A_SUBMITTED-COMPLETE,index__Resource_0_112.0
8000.0,19.0,4.0,12.0,1184.0,0.0,0.0,1.0,643.0,1.0,1.0
10000.0,20.0,4.0,12.0,1217.0,0.0,0.0,1.0,644.0,1.0,1.0
12500.0,21.0,4.0,12.0,1262.0,0.0,0.0,1.0,644.0,1.0,1.0
10000.0,1.0,5.0,12.0,105.0,0.0,0.0,1.0,647.0,1.0,1.0
15000.0,2.0,5.0,12.0,161.0,0.0,0.0,1.0,648.0,1.0,1.0
10000.0,3.0,5.0,12.0,180.0,0.0,0.0,1.0,649.0,1.0,1.0
5000.0,9.0,5.0,12.0,576.0,0.0,0.0,1.0,652.0,1.0,1.0
6500.0,9.0,5.0,12.0,580.0,0.0,0.0,1.0,653.0,1.0,1.0
6000.0,10.0,5.0,12.0,640.0,0.0,0.0,1.0,647.0,1.0,1.0
46106.0,11.0,5.0,12.0,690.0,0.0,0.0,1.0,647.0,1.0,1.0
7500.0,12.0,5.0,12.0,743.0,0.0,0.0,1.0,650.0,1.0,1.0
5000.0,13.0,5.0,12.0,805.0,0.0,0.0,1.0,650.0,1.0,1.0
15000.0,14.0,5.0,12.0,843.0,0.0,0.0,1.0,648.0,1.0,1.0
5000.0,14.0,5.0,12.0,872.0,0.0,0.0,1.0,648.0,1.0,1.0
13000.0,14.0,5.0,12.0,875.0,0.0,0.0,1.0,648.0,1.0,1.0
40000.0,17.0,5.0,12.0,1077.0,0.0,0.0,1.0,645.0,1.0,1.0
30000.0,19.0,5.0,12.0,1182.0,0.0,0.0,1.0,646.0,1.0,1.0
10000.0,2.0,6.0,1.0,159.0,0.0,0.0,1.0,649.0,1.0,1.0
20095.0,9.0,6.0,1.0,590.0,0.0,0.0,1.0,651.0,1.0,1.0
6500.0,10.0,6.0,1.0,648.0,0.0,0.0,1.0,644.0,1.0,1.0
15000.0,12.0,6.0,1.0,753.0,0.0,0.0,1.0,646.0,1.0,1.0
10000.0,12.0,6.0,1.0,772.0,0.0,0.0,1.0,647.0,1.0,1.0
15000.0,14.0,6.0,1.0,872.0,0.0,0.0,1.0,648.0,1.0,1.0
25000.0,14.0,6.0,1.0,898.0,0.0,0.0,1.0,649.0,1.0,1.0
5000.0,15.0,6.0,1.0,923.0,0.0,0.0,1.0,650.0,1.0,1.0
7000.0,15.0,6.0,1.0,929.0,0.0,0.0,1.0,651.0,1.0,1.0
6000.0,16.0,6.0,1.0,988.0,0.0,0.0,1.0,652.0,1.0,1.0
17000.0,19.0,6.0,1.0,1167.0,0.0,0.0,1.0,654.0,1.0,1.0
11000.0,19.0,6.0,1.0,1176.0,0.0,0.0,1.0,655.0,1.0,1.0
25000.0,21.0,6.0,1.0,1282.0,0.0,0.0,1.0,658.0,1.0,1.0
35000.0,21.0,6.0,1.0,1298.0,0.0,0.0,1.0,659.0,1.0,1.0
5000.0,22.0,6.0,1.0,1331.0,0.0,0.0,1.0,660.0,1.0,1.0
5000.0,22.0,6.0,1.0,1374.0,0.0,0.0,1.0,661.0,1.0,1.0
50000.0,23.0,6.0,1.0,1381.0,0.0,0.0,1.0,662.0,1.0,1.0
10000.0,23.0,6.0,1.0,1416.0,0.0,0.0,1.0,663.0,1.0,1.0
7500.0,1.0,0.0,1.0,106.0,0.0,0.0,1.0,666.0,1.0,1.0
2000.0,9.0,0.0,1.0,575.0,0.0,0.0,1.0,669.0,1.0,1.0
10000.0,9.0,0.0,1.0,590.0,0.0,0.0,1.0,670.0,1.0,1.0
4000.0,10.0,0.0,1.0,616.0,0.0,0.0,1.0,662.0,1.0,1.0
7000.0,12.0,0.0,1.0,738.0,0.0,0.0,1.0,654.0,1.0,1.0
10000.0,12.0,0.0,1.0,762.0,0.0,0.0,1.0,655.0,1.0,1.0
8500.0,12.0,0.0,1.0,771.0,0.0,0.0,1.0,658.0,1.0,1.0
22500.0,13.0,0.0,1.0,795.0,0.0,0.0,1.0,657.0,1.0,1.0
50000.0,13.0,0.0,1.0,795.0,0.0,0.0,1.0,658.0,1.0,1.0
25000.0,13.0,0.0,1.0,808.0,0.0,0.0,1.0,658.0,1.0,1.0
6000.0,13.0,0.0,1.0,833.0,0.0,0.0,1.0,657.0,1.0,1.0
10000.0,13.0,0.0,1.0,833.0,0.0,0.0,1.0,658.0,1.0,1.0
6000.0,14.0,0.0,1.0,871.0,0.0,0.0,1.0,661.0,1.0,1.0
5000.0,14.0,0.0,1.0,881.0,0.0,0.0,1.0,664.0,1.0,1.0
20000.0,14.0,0.0,1.0,887.0,0.0,0.0,1.0,666.0,1.0,1.0
15000.0,15.0,0.0,1.0,911.0,0.0,0.0,1.0,667.0,1.0,1.0
6500.0,15.0,0.0,1.0,919.0,0.0,0.0,1.0,668.0,1.0,1.0
8000.0,15.0,0.0,1.0,922.0,0.0,0.0,1.0,670.0,1.0,1.0
6000.0,15.0,0.0,1.0,940.0,0.0,0.0,1.0,671.0,1.0,1.0
9250.0,16.0,0.0,1.0,965.0,0.0,0.0,1.0,667.0,1.0,1.0
9000.0,16.0,0.0,1.0,974.0,0.0,0.0,1.0,668.0,1.0,1.0
6500.0,16.0,0.0,1.0,1006.0,0.0,0.0,1.0,672.0,1.0,1.0
17000.0,16.0,0.0,1.0,1011.0,0.0,0.0,1.0,673.0,1.0,1.0
15500.0,17.0,0.0,1.0,1031.0,0.0,0.0,1.0,673.0,1.0,1.0
27500.0,17.0,0.0,1.0,1042.0,0.0,0.0,1.0,674.0,1.0,1.0
10000.0,17.0,0.0,1.0,1048.0,0.0,0.0,1.0,675.0,1.0,1.0
23000.0,17.0,0.0,1.0,1055.0,0.0,0.0,1.0,676.0,1.0,1.0
6500.0,17.0,0.0,1.0,1055.0,0.0,0.0,1.0,677.0,1.0,1.0
50000.0,17.0,0.0,1.0,1057.0,0.0,0.0,1.0,678.0,1.0,1.0
25000.0,17.0,0.0,1.0,1068.0,0.0,0.0,1.0,679.0,1.0,1.0
10300.0,18.0,0.0,1.0,1110.0,0.0,0.0,1.0,680.0,1.0,1.0
12500.0,19.0,0.0,1.0,1170.0,0.0,0.0,1.0,679.0,1.0,1.0
10000.0,19.0,0.0,1.0,1181.0,0.0,0.0,1.0,679.0,1.0,1.0
25000.0,20.0,0.0,1.0,1201.0,0.0,0.0,1.0,681.0,1.0,1.0
4500.0,20.0,0.0,1.0,1210.0,0.0,0.0,1.0,681.0,1.0,1.0
15000.0,20.0,0.0,1.0,1211.0,0.0,0.0,1.0,682.0,1.0,1.0
14000.0,20.0,0.0,1.0,1213.0,0.0,0.0,1.0,683.0,1.0,1.0
50000.0,20.0,0.0,1.0,1228.0,0.0,0.0,1.0,687.0,1.0,1.0
50000.0,20.0,0.0,1.0,1235.0,0.0,0.0,1.0,688.0,1.0,1.0
9800.0,21.0,0.0,1.0,1283.0,0.0,0.0,1.0,688.0,1.0,1.0
6500.0,21.0,0.0,1.0,1305.0,0.0,0.0,1.0,688.0,1.0,1.0
5000.0,21.0,0.0,1.0,1315.0,0.0,0.0,1.0,691.0,1.0,1.0
10500.0,22.0,0.0,1.0,1330.0,0.0,0.0,1.0,693.0,1.0,1.0
25000.0,22.0,0.0,1.0,1347.0,0.0,0.0,1.0,695.0,1.0,1.0
15000.0,23.0,0.0,1.0,1413.0,0.0,0.0,1.0,697.0,1.0,1.0
23600.0,23.0,0.0,1.0,1424.0,0.0,0.0,1.0,698.0,1.0,1.0
31000.0,1.0,1.0,1.0,79.0,0.0,0.0,1.0,703.0,1.0,1.0
2500.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,705.0,1.0,1.0
25000.0,9.0,1.0,1.0,583.0,0.0,0.0,1.0,706.0,1.0,1.0
3000.0,10.0,1.0,1.0,648.0,0.0,0.0,1.0,690.0,1.0,1.0
10000.0,10.0,1.0,1.0,658.0,0.0,0.0,1.0,689.0,1.0,1.0
5000.0,11.0,1.0,1.0,664.0,0.0,0.0,1.0,689.0,1.0,1.0
25000.0,11.0,1.0,1.0,668.0,0.0,0.0,1.0,688.0,1.0,1.0
25000.0,11.0,1.0,1.0,669.0,0.0,0.0,1.0,689.0,1.0,1.0
39000.0,11.0,1.0,1.0,691.0,0.0,0.0,1.0,690.0,1.0,1.0
25000.0,11.0,1.0,1.0,694.0,0.0,0.0,1.0,691.0,1.0,1.0
23000.0,11.0,1.0,1.0,701.0,0.0,0.0,1.0,692.0,1.0,1.0
11300.0,11.0,1.0,1.0,706.0,0.0,0.0,1.0,693.0,1.0,1.0
20000.0,11.0,1.0,1.0,708.0,0.0,0.0,1.0,694.0,1.0,1.0
7000.0,11.0,1.0,1.0,712.0,0.0,0.0,1.0,696.0,1.0,1.0
12000.0,11.0,1.0,1.0,719.0,0.0,0.0,1.0,696.0,1.0,1.0
6500.0,13.0,1.0,1.0,786.0,0.0,0.0,1.0,696.0,1.0,1.0
5000.0,13.0,1.0,1.0,791.0,0.0,0.0,1.0,698.0,1.0,1.0
9500.0,13.0,1.0,1.0,794.0,0.0,0.0,1.0,699.0,1.0,1.0
10500.0,13.0,1.0,1.0,801.0,0.0,0.0,1.0,699.0,1.0,1.0
14000.0,13.0,1.0,1.0,812.0,0.0,0.0,1.0,701.0,1.0,1.0
2500.0,13.0,1.0,1.0,832.0,0.0,0.0,1.0,701.0,1.0,1.0
7000.0,14.0,1.0,1.0,841.0,0.0,0.0,1.0,701.0,1.0,1.0
50000.0,14.0,1.0,1.0,850.0,0.0,0.0,1.0,702.0,1.0,1.0
7000.0,14.0,1.0,1.0,894.0,0.0,0.0,1.0,703.0,1.0,1.0
6000.0,14.0,1.0,1.0,897.0,0.0,0.0,1.0,704.0,1.0,1.0
50000.0,15.0,1.0,1.0,919.0,0.0,0.0,1.0,706.0,1.0,1.0
10000.0,16.0,1.0,1.0,966.0,0.0,0.0,1.0,702.0,1.0,1.0
10000.0,16.0,1.0,1.0,989.0,0.0,0.0,1.0,705.0,1.0,1.0
7500.0,16.0,1.0,1.0,993.0,0.0,0.0,1.0,705.0,1.0,1.0
32000.0,16.0,1.0,1.0,997.0,0.0,0.0,1.0,707.0,1.0,1.0
20000.0,17.0,1.0,1.0,1020.0,0.0,0.0,1.0,710.0,1.0,1.0
10000.0,17.0,1.0,1.0,1020.0,0.0,0.0,1.0,711.0,1.0,1.0
8000.0,17.0,1.0,1.0,1030.0,0.0,0.0,1.0,709.0,1.0,1.0
17000.0,17.0,1.0,1.0,1046.0,0.0,0.0,1.0,708.0,1.0,1.0
5000.0,18.0,1.0,1.0,1081.0,0.0,0.0,1.0,709.0,1.0,1.0
25000.0,18.0,1.0,1.0,1110.0,0.0,0.0,1.0,710.0,1.0,1.0
10000.0,19.0,1.0,1.0,1144.0,0.0,0.0,1.0,712.0,1.0,1.0
25000.0,19.0,1.0,1.0,1178.0,0.0,0.0,1.0,713.0,1.0,1.0
25000.0,19.0,1.0,1.0,1187.0,0.0,0.0,1.0,713.0,1.0,1.0
12000.0,20.0,1.0,1.0,1245.0,0.0,0.0,1.0,712.0,1.0,1.0
4000.0,21.0,1.0,1.0,1267.0,0.0,0.0,1.0,713.0,1.0,1.0
7000.0,21.0,1.0,1.0,1281.0,0.0,0.0,1.0,715.0,1.0,1.0
6500.0,21.0,1.0,1.0,1307.0,0.0,0.0,1.0,718.0,1.0,1.0
42942.0,21.0,1.0,1.0,1311.0,0.0,0.0,1.0,719.0,1.0,1.0
25000.0,21.0,1.0,1.0,1316.0,0.0,0.0,1.0,719.0,1.0,1.0
15000.0,22.0,1.0,1.0,1338.0,0.0,0.0,1.0,721.0,1.0,1.0
12500.0,22.0,1.0,1.0,1342.0,0.0,0.0,1.0,723.0,1.0,1.0
25000.0,22.0,1.0,1.0,1349.0,0.0,0.0,1.0,725.0,1.0,1.0
25000.0,22.0,1.0,1.0,1358.0,0.0,0.0,1.0,725.0,1.0,1.0
6000.0,23.0,1.0,1.0,1435.0,0.0,0.0,1.0,732.0,1.0,1.0
25000.0,0.0,2.0,1.0,37.0,0.0,0.0,1.0,733.0,1.0,1.0
5000.0,1.0,2.0,1.0,118.0,0.0,0.0,1.0,738.0,1.0,1.0
20000.0,2.0,2.0,1.0,162.0,0.0,0.0,1.0,739.0,1.0,1.0
15000.0,4.0,2.0,1.0,259.0,0.0,0.0,1.0,740.0,1.0,1.0
50000.0,10.0,2.0,1.0,655.0,0.0,0.0,1.0,732.0,1.0,1.0
17050.0,12.0,2.0,1.0,753.0,0.0,0.0,1.0,729.0,1.0,1.0
15000.0,13.0,2.0,1.0,790.0,0.0,0.0,1.0,731.0,1.0,1.0
16000.0,13.0,2.0,1.0,810.0,0.0,0.0,1.0,732.0,1.0,1.0
9872.0,13.0,2.0,1.0,810.0,0.0,0.0,1.0,733.0,1.0,1.0
17812.0,13.0,2.0,1.0,833.0,0.0,0.0,1.0,735.0,1.0,1.0
18000.0,13.0,2.0,1.0,838.0,0.0,0.0,1.0,734.0,1.0,1.0
30000.0,14.0,2.0,1.0,843.0,0.0,0.0,1.0,735.0,1.0,1.0
35000.0,16.0,2.0,1.0,975.0,0.0,0.0,1.0,735.0,1.0,1.0
15500.0,16.0,2.0,1.0,1000.0,0.0,0.0,1.0,736.0,1.0,1.0
6250.0,16.0,2.0,1.0,1017.0,0.0,0.0,1.0,733.0,1.0,1.0
25000.0,17.0,2.0,1.0,1048.0,0.0,0.0,1.0,735.0,1.0,1.0
6500.0,17.0,2.0,1.0,1048.0,0.0,0.0,1.0,736.0,1.0,1.0
15000.0,18.0,2.0,1.0,1084.0,0.0,0.0,1.0,736.0,1.0,1.0
25000.0,18.0,2.0,1.0,1095.0,0.0,0.0,1.0,737.0,1.0,1.0
34000.0,18.0,2.0,1.0,1117.0,0.0,0.0,1.0,738.0,1.0,1.0
42000.0,18.0,2.0,1.0,1134.0,0.0,0.0,1.0,740.0,1.0,1.0
15000.0,19.0,2.0,1.0,1189.0,0.0,0.0,1.0,741.0,1.0,1.0
10000.0,20.0,2.0,1.0,1207.0,0.0,0.0,1.0,740.0,1.0,1.0
2000.0,20.0,2.0,1.0,1243.0,0.0,0.0,1.0,741.0,1.0,1.0
7000.0,20.0,2.0,1.0,1253.0,0.0,0.0,1.0,742.0,1.0,1.0
32500.0,21.0,2.0,1.0,1267.0,0.0,0.0,1.0,742.0,1.0,1.0
5000.0,21.0,2.0,1.0,1270.0,0.0,0.0,1.0,742.0,1.0,1.0
5000.0,21.0,2.0,1.0,1279.0,0.0,0.0,1.0,743.0,1.0,1.0
10500.0,21.0,2.0,1.0,1281.0,0.0,0.0,1.0,744.0,1.0,1.0
5000.0,21.0,2.0,1.0,1288.0,0.0,0.0,1.0,745.0,1.0,1.0
7000.0,21.0,2.0,1.0,1298.0,0.0,0.0,1.0,745.0,1.0,1.0
15000.0,22.0,2.0,1.0,1325.0,0.0,0.0,1.0,743.0,1.0,1.0
5500.0,22.0,2.0,1.0,1333.0,0.0,0.0,1.0,745.0,1.0,1.0
18000.0,22.0,2.0,1.0,1339.0,0.0,0.0,1.0,747.0,1.0,1.0
8000.0,22.0,2.0,1.0,1358.0,0.0,0.0,1.0,750.0,1.0,1.0
8200.0,22.0,2.0,1.0,1358.0,0.0,0.0,1.0,751.0,1.0,1.0
50000.0,22.0,2.0,1.0,1363.0,0.0,0.0,1.0,752.0,1.0,1.0
5000.0,23.0,2.0,1.0,1416.0,0.0,0.0,1.0,756.0,1.0,1.0
8000.0,23.0,2.0,1.0,1439.0,0.0,0.0,1.0,757.0,1.0,1.0
40000.0,0.0,3.0,1.0,45.0,0.0,0.0,1.0,760.0,1.0,1.0
17000.0,0.0,3.0,1.0,51.0,0.0,0.0,1.0,761.0,1.0,1.0
15000.0,1.0,3.0,1.0,64.0,0.0,0.0,1.0,763.0,1.0,1.0
15000.0,1.0,3.0,1.0,69.0,0.0,0.0,1.0,764.0,1.0,1.0
4500.0,8.0,3.0,1.0,530.0,0.0,0.0,1.0,768.0,1.0,1.0
20000.0,9.0,3.0,1.0,560.0,0.0,0.0,1.0,768.0,1.0,1.0
15000.0,9.0,3.0,1.0,577.0,0.0,0.0,1.0,769.0,1.0,1.0
7500.0,11.0,3.0,1.0,678.0,0.0,0.0,1.0,752.0,1.0,1.0
15000.0,11.0,3.0,1.0,710.0,0.0,0.0,1.0,751.0,1.0,1.0
10000.0,11.0,3.0,1.0,717.0,0.0,0.0,1.0,750.0,1.0,1.0
6500.0,12.0,3.0,1.0,736.0,0.0,0.0,1.0,749.0,1.0,1.0
47000.0,12.0,3.0,1.0,749.0,0.0,0.0,1.0,749.0,1.0,1.0
30000.0,13.0,3.0,1.0,783.0,0.0,0.0,1.0,747.0,1.0,1.0
7500.0,13.0,3.0,1.0,787.0,0.0,0.0,1.0,748.0,1.0,1.0
5000.0,13.0,3.0,1.0,801.0,0.0,0.0,1.0,747.0,1.0,1.0
7500.0,13.0,3.0,1.0,802.0,0.0,0.0,1.0,748.0,1.0,1.0
13000.0,13.0,3.0,1.0,806.0,0.0,0.0,1.0,749.0,1.0,1.0
8000.0,13.0,3.0,1.0,810.0,0.0,0.0,1.0,750.0,1.0,1.0
12600.0,13.0,3.0,1.0,814.0,0.0,0.0,1.0,751.0,1.0,1.0
6000.0,13.0,3.0,1.0,817.0,0.0,0.0,1.0,752.0,1.0,1.0
15000.0,13.0,3.0,1.0,837.0,0.0,0.0,1.0,752.0,1.0,1.0
28000.0,14.0,3.0,1.0,846.0,0.0,0.0,1.0,753.0,1.0,1.0
2000.0,14.0,3.0,1.0,896.0,0.0,0.0,1.0,753.0,1.0,1.0
5000.0,15.0,3.0,1.0,931.0,0.0,0.0,1.0,753.0,1.0,1.0
5000.0,15.0,3.0,1.0,945.0,0.0,0.0,1.0,755.0,1.0,1.0
45000.0,16.0,3.0,1.0,978.0,0.0,0.0,1.0,754.0,1.0,1.0
5000.0,17.0,3.0,1.0,1030.0,0.0,0.0,1.0,752.0,1.0,1.0
11000.0,17.0,3.0,1.0,1052.0,0.0,0.0,1.0,752.0,1.0,1.0
25000.0,17.0,3.0,1.0,1056.0,0.0,0.0,1.0,752.0,1.0,1.0
14500.0,17.0,3.0,1.0,1071.0,0.0,0.0,1.0,753.0,1.0,1.0
9000.0,18.0,3.0,1.0,1133.0,0.0,0.0,1.0,755.0,1.0,1.0
15000.0,20.0,3.0,1.0,1220.0,0.0,0.0,1.0,754.0,1.0,1.0
4500.0,20.0,3.0,1.0,1227.0,0.0,0.0,1.0,755.0,1.0,1.0
50000.0,20.0,3.0,1.0,1239.0,0.0,0.0,1.0,757.0,1.0,1.0
20000.0,20.0,3.0,1.0,1245.0,0.0,0.0,1.0,758.0,1.0,1.0
6000.0,20.0,3.0,1.0,1246.0,0.0,0.0,1.0,759.0,1.0,1.0
15000.0,20.0,3.0,1.0,1247.0,0.0,0.0,1.0,760.0,1.0,1.0
5000.0,22.0,3.0,1.0,1334.0,0.0,0.0,1.0,766.0,1.0,1.0
8500.0,22.0,3.0,1.0,1339.0,0.0,0.0,1.0,767.0,1.0,1.0
28841.0,22.0,3.0,1.0,1378.0,0.0,0.0,1.0,770.0,1.0,1.0
12500.0,23.0,3.0,1.0,1395.0,0.0,0.0,1.0,772.0,1.0,1.0
15000.0,23.0,3.0,1.0,1429.0,0.0,0.0,1.0,774.0,1.0,1.0
7500.0,0.0,4.0,1.0,11.0,0.0,0.0,1.0,775.0,1.0,1.0
5000.0,0.0,4.0,1.0,12.0,0.0,0.0,1.0,776.0,1.0,1.0
5000.0,0.0,4.0,1.0,35.0,0.0,0.0,1.0,778.0,1.0,1.0
25000.0,2.0,4.0,1.0,137.0,0.0,0.0,1.0,780.0,1.0,1.0
30000.0,10.0,4.0,1.0,656.0,0.0,0.0,1.0,766.0,1.0,1.0
15000.0,12.0,4.0,1.0,755.0,0.0,0.0,1.0,761.0,1.0,1.0
19000.0,13.0,4.0,1.0,789.0,0.0,0.0,1.0,763.0,1.0,1.0
37500.0,13.0,4.0,1.0,826.0,0.0,0.0,1.0,762.0,1.0,1.0
12500.0,13.0,4.0,1.0,833.0,0.0,0.0,1.0,761.0,1.0,1.0
10000.0,13.0,4.0,1.0,834.0,0.0,0.0,1.0,762.0,1.0,1.0
25000.0,14.0,4.0,1.0,847.0,0.0,0.0,1.0,763.0,1.0,1.0
5400.0,14.0,4.0,1.0,851.0,0.0,0.0,1.0,764.0,1.0,1.0
10000.0,14.0,4.0,1.0,851.0,0.0,0.0,1.0,765.0,1.0,1.0
10000.0,14.0,4.0,1.0,864.0,0.0,0.0,1.0,764.0,1.0,1.0
10000.0,14.0,4.0,1.0,878.0,0.0,0.0,1.0,765.0,1.0,1.0
11000.0,14.0,4.0,1.0,884.0,0.0,0.0,1.0,766.0,1.0,1.0
22000.0,15.0,4.0,1.0,906.0,0.0,0.0,1.0,768.0,1.0,1.0
41382.0,15.0,4.0,1.0,918.0,0.0,0.0,1.0,769.0,1.0,1.0
15000.0,15.0,4.0,1.0,919.0,0.0,0.0,1.0,770.0,1.0,1.0
9500.0,15.0,4.0,1.0,936.0,0.0,0.0,1.0,769.0,1.0,1.0
6000.0,15.0,4.0,1.0,943.0,0.0,0.0,1.0,770.0,1.0,1.0
15000.0,15.0,4.0,1.0,952.0,0.0,0.0,1.0,770.0,1.0,1.0
5000.0,16.0,4.0,1.0,966.0,0.0,0.0,1.0,772.0,1.0,1.0
10000.0,16.0,4.0,1.0,972.0,0.0,0.0,1.0,773.0,1.0,1.0
30000.0,16.0,4.0,1.0,993.0,0.0,0.0,1.0,773.0,1.0,1.0
8500.0,17.0,4.0,1.0,1023.0,0.0,0.0,1.0,772.0,1.0,1.0
15000.0,17.0,4.0,1.0,1051.0,0.0,0.0,1.0,772.0,1.0,1.0
35000.0,17.0,4.0,1.0,1053.0,0.0,0.0,1.0,773.0,1.0,1.0
3500.0,17.0,4.0,1.0,1065.0,0.0,0.0,1.0,773.0,1.0,1.0
19987.0,17.0,4.0,1.0,1067.0,0.0,0.0,1.0,774.0,1.0,1.0
15000.0,17.0,4.0,1.0,1070.0,0.0,0.0,1.0,775.0,1.0,1.0
8000.0,19.0,4.0,1.0,1198.0,0.0,0.0,1.0,775.0,1.0,1.0
15000.0,20.0,4.0,1.0,1240.0,0.0,0.0,1.0,774.0,1.0,1.0
34000.0,21.0,4.0,1.0,1271.0,0.0,0.0,1.0,773.0,1.0,1.0
20000.0,21.0,4.0,1.0,1287.0,0.0,0.0,1.0,772.0,1.0,1.0
5000.0,22.0,4.0,1.0,1327.0,0.0,0.0,1.0,772.0,1.0,1.0
31646.0,22.0,4.0,1.0,1379.0,0.0,0.0,1.0,773.0,1.0,1.0
7500.0,23.0,4.0,1.0,1385.0,0.0,0.0,1.0,774.0,1.0,1.0
10000.0,0.0,5.0,1.0,37.0,0.0,0.0,1.0,776.0,1.0,1.0
5000.0,2.0,5.0,1.0,131.0,0.0,0.0,1.0,779.0,1.0,1.0
41000.0,9.0,5.0,1.0,582.0,0.0,0.0,1.0,781.0,1.0,1.0
5000.0,11.0,5.0,1.0,670.0,0.0,0.0,1.0,775.0,1.0,1.0
9763.0,12.0,5.0,1.0,768.0,0.0,0.0,1.0,773.0,1.0,1.0
9500.0,15.0,5.0,1.0,942.0,0.0,0.0,1.0,770.0,1.0,1.0
5000.0,16.0,5.0,1.0,998.0,0.0,0.0,1.0,769.0,1.0,1.0
22000.0,17.0,5.0,1.0,1035.0,0.0,0.0,1.0,767.0,1.0,1.0
5000.0,17.0,5.0,1.0,1059.0,0.0,0.0,1.0,768.0,1.0,1.0
5000.0,19.0,5.0,1.0,1156.0,0.0,0.0,1.0,774.0,1.0,1.0
13000.0,20.0,5.0,1.0,1226.0,0.0,0.0,1.0,776.0,1.0,1.0
5500.0,21.0,5.0,1.0,1269.0,0.0,0.0,1.0,778.0,1.0,1.0
50000.0,22.0,5.0,1.0,1324.0,0.0,0.0,1.0,780.0,1.0,1.0
7000.0,22.0,5.0,1.0,1357.0,0.0,0.0,1.0,781.0,1.0,1.0
4000.0,22.0,5.0,1.0,1363.0,0.0,0.0,1.0,782.0,1.0,1.0
8500.0,22.0,5.0,1.0,1374.0,0.0,0.0,1.0,783.0,1.0,1.0
5000.0,23.0,5.0,1.0,1407.0,0.0,0.0,1.0,786.0,1.0,1.0
9000.0,23.0,5.0,1.0,1409.0,0.0,0.0,1.0,787.0,1.0,1.0
20000.0,2.0,6.0,1.0,167.0,0.0,0.0,1.0,794.0,1.0,1.0
7500.0,10.0,6.0,1.0,629.0,0.0,0.0,1.0,785.0,1.0,1.0
30000.0,11.0,6.0,1.0,670.0,0.0,0.0,1.0,786.0,1.0,1.0
32500.0,11.0,6.0,1.0,716.0,0.0,0.0,1.0,788.0,1.0,1.0
13247.0,12.0,6.0,1.0,732.0,0.0,0.0,1.0,789.0,1.0,1.0
6000.0,13.0,6.0,1.0,836.0,0.0,0.0,1.0,791.0,1.0,1.0
5000.0,15.0,6.0,1.0,929.0,0.0,0.0,1.0,797.0,1.0,1.0
15000.0,16.0,6.0,1.0,973.0,0.0,0.0,1.0,800.0,1.0,1.0
5500.0,16.0,6.0,1.0,1000.0,0.0,0.0,1.0,803.0,1.0,1.0
8500.0,17.0,6.0,1.0,1076.0,0.0,0.0,1.0,805.0,1.0,1.0
5000.0,18.0,6.0,1.0,1091.0,0.0,0.0,1.0,806.0,1.0,1.0
8500.0,18.0,6.0,1.0,1091.0,0.0,0.0,1.0,807.0,1.0,1.0
9000.0,19.0,6.0,1.0,1184.0,0.0,0.0,1.0,812.0,1.0,1.0
5000.0,20.0,6.0,1.0,1234.0,0.0,0.0,1.0,814.0,1.0,1.0
15000.0,20.0,6.0,1.0,1237.0,0.0,0.0,1.0,815.0,1.0,1.0
25000.0,21.0,6.0,1.0,1303.0,0.0,0.0,1.0,818.0,1.0,1.0
3000.0,22.0,6.0,1.0,1361.0,0.0,0.0,1.0,821.0,1.0,1.0
10000.0,22.0,6.0,1.0,1362.0,0.0,0.0,1.0,822.0,1.0,1.0
5000.0,23.0,6.0,1.0,1391.0,0.0,0.0,1.0,823.0,1.0,1.0
5000.0,23.0,6.0,1.0,1399.0,0.0,0.0,1.0,824.0,1.0,1.0
9300.0,23.0,6.0,1.0,1409.0,0.0,0.0,1.0,826.0,1.0,1.0
3000.0,1.0,0.0,1.0,84.0,0.0,0.0,1.0,831.0,1.0,1.0
30000.0,10.0,0.0,1.0,636.0,0.0,0.0,1.0,821.0,1.0,1.0
50000.0,11.0,0.0,1.0,672.0,0.0,0.0,1.0,819.0,1.0,1.0
20000.0,11.0,0.0,1.0,689.0,0.0,0.0,1.0,819.0,1.0,1.0
5500.0,11.0,0.0,1.0,702.0,0.0,0.0,1.0,818.0,1.0,1.0
40000.0,11.0,0.0,1.0,710.0,0.0,0.0,1.0,819.0,1.0,1.0
15000.0,12.0,0.0,1.0,748.0,0.0,0.0,1.0,818.0,1.0,1.0
10000.0,12.0,0.0,1.0,757.0,0.0,0.0,1.0,819.0,1.0,1.0
5000.0,12.0,0.0,1.0,762.0,0.0,0.0,1.0,821.0,1.0,1.0
30000.0,13.0,0.0,1.0,797.0,0.0,0.0,1.0,820.0,1.0,1.0
50000.0,13.0,0.0,1.0,823.0,0.0,0.0,1.0,821.0,1.0,1.0
11000.0,15.0,0.0,1.0,937.0,0.0,0.0,1.0,808.0,1.0,1.0
25000.0,15.0,0.0,1.0,945.0,0.0,0.0,1.0,808.0,1.0,1.0
12000.0,15.0,0.0,1.0,953.0,0.0,0.0,1.0,809.0,1.0,1.0
25000.0,15.0,0.0,1.0,957.0,0.0,0.0,1.0,810.0,1.0,1.0
25000.0,17.0,0.0,1.0,1021.0,0.0,0.0,1.0,810.0,1.0,1.0
