static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__hour_1,index__weekday_1,index__month_1,index__timesincemidnight_1,index__timesincelastevent_1,index__timesincecasestart_1,index__event_nr_1,index__open_cases_1,index__Activity_0_A_SUBMITTED-COMPLETE,index__Activity_1_A_PARTLYSUBMITTED-COMPLETE,index__Resource_0_112.0,index__Resource_1_112.0
25000.0,9.0,1.0,1.0,583.0,0.0,0.0,1.0,706.0,9.0,1.0,1.0,583.0,0.0554833333333333,0.0554833333333333,2.0,706.0,1.0,1.0,1.0,1.0
3000.0,10.0,1.0,1.0,648.0,0.0,0.0,1.0,690.0,10.0,1.0,1.0,648.0,0.0204166666666666,0.0204166666666666,2.0,690.0,1.0,1.0,1.0,1.0
10000.0,10.0,1.0,1.0,658.0,0.0,0.0,1.0,689.0,10.0,1.0,1.0,658.0,0.0195666666666666,0.0195666666666666,2.0,689.0,1.0,1.0,1.0,1.0
5000.0,11.0,1.0,1.0,664.0,0.0,0.0,1.0,689.0,11.0,1.0,1.0,664.0,0.0104,0.0104,2.0,689.0,1.0,1.0,1.0,1.0
25000.0,11.0,1.0,1.0,668.0,0.0,0.0,1.0,688.0,11.0,1.0,1.0,668.0,0.0047833333333333,0.0047833333333333,2.0,688.0,1.0,1.0,1.0,1.0
25000.0,11.0,1.0,1.0,669.0,0.0,0.0,1.0,689.0,11.0,1.0,1.0,669.0,0.0027833333333333,0.0027833333333333,2.0,689.0,1.0,1.0,1.0,1.0
39000.0,11.0,1.0,1.0,691.0,0.0,0.0,1.0,690.0,11.0,1.0,1.0,691.0,0.01405,0.01405,2.0,690.0,1.0,1.0,1.0,1.0
25000.0,11.0,1.0,1.0,694.0,0.0,0.0,1.0,691.0,11.0,1.0,1.0,694.0,0.0031833333333333,0.0031833333333333,2.0,691.0,1.0,1.0,1.0,1.0
23000.0,11.0,1.0,1.0,701.0,0.0,0.0,1.0,692.0,11.0,1.0,1.0,701.0,0.0021166666666666,0.0021166666666666,2.0,692.0,1.0,1.0,1.0,1.0
11300.0,11.0,1.0,1.0,706.0,0.0,0.0,1.0,693.0,11.0,1.0,1.0,706.0,0.0029,0.0029,2.0,693.0,1.0,1.0,1.0,1.0
20000.0,11.0,1.0,1.0,708.0,0.0,0.0,1.0,694.0,11.0,1.0,1.0,708.0,0.0032833333333333,0.0032833333333333,2.0,694.0,1.0,1.0,1.0,1.0
7000.0,11.0,1.0,1.0,712.0,0.0,0.0,1.0,696.0,11.0,1.0,1.0,712.0,0.00215,0.00215,2.0,696.0,1.0,1.0,1.0,1.0
12000.0,11.0,1.0,1.0,719.0,0.0,0.0,1.0,696.0,11.0,1.0,1.0,719.0,0.00265,0.00265,2.0,696.0,1.0,1.0,1.0,1.0
6500.0,13.0,1.0,1.0,786.0,0.0,0.0,1.0,696.0,13.0,1.0,1.0,786.0,0.0385166666666666,0.0385166666666666,2.0,696.0,1.0,1.0,1.0,1.0
5000.0,13.0,1.0,1.0,791.0,0.0,0.0,1.0,698.0,13.0,1.0,1.0,791.0,0.0065166666666666,0.0065166666666666,2.0,698.0,1.0,1.0,1.0,1.0
9500.0,13.0,1.0,1.0,794.0,0.0,0.0,1.0,699.0,13.0,1.0,1.0,794.0,0.01,0.01,2.0,699.0,1.0,1.0,1.0,1.0
10500.0,13.0,1.0,1.0,801.0,0.0,0.0,1.0,699.0,13.0,1.0,1.0,801.0,0.0080666666666666,0.0080666666666666,2.0,699.0,1.0,1.0,1.0,1.0
14000.0,13.0,1.0,1.0,812.0,0.0,0.0,1.0,701.0,13.0,1.0,1.0,812.0,0.0043833333333333,0.0043833333333333,2.0,701.0,1.0,1.0,1.0,1.0
2500.0,13.0,1.0,1.0,832.0,0.0,0.0,1.0,701.0,13.0,1.0,1.0,832.0,0.0773333333333333,0.0773333333333333,2.0,701.0,1.0,1.0,1.0,1.0
7000.0,14.0,1.0,1.0,841.0,0.0,0.0,1.0,701.0,14.0,1.0,1.0,841.0,0.00685,0.00685,2.0,701.0,1.0,1.0,1.0,1.0
50000.0,14.0,1.0,1.0,850.0,0.0,0.0,1.0,702.0,14.0,1.0,1.0,850.0,0.0107333333333333,0.0107333333333333,2.0,702.0,1.0,1.0,1.0,1.0
7000.0,14.0,1.0,1.0,894.0,0.0,0.0,1.0,703.0,14.0,1.0,1.0,894.0,0.0046833333333333,0.0046833333333333,2.0,703.0,1.0,1.0,1.0,1.0
6000.0,14.0,1.0,1.0,897.0,0.0,0.0,1.0,704.0,14.0,1.0,1.0,897.0,0.0041166666666666,0.0041166666666666,2.0,704.0,1.0,1.0,1.0,1.0
50000.0,15.0,1.0,1.0,919.0,0.0,0.0,1.0,706.0,15.0,1.0,1.0,919.0,0.009,0.009,2.0,706.0,1.0,1.0,1.0,1.0
10000.0,16.0,1.0,1.0,966.0,0.0,0.0,1.0,702.0,16.0,1.0,1.0,966.0,0.0122333333333333,0.0122333333333333,2.0,702.0,1.0,1.0,1.0,1.0
10000.0,16.0,1.0,1.0,989.0,0.0,0.0,1.0,705.0,16.0,1.0,1.0,989.0,0.00225,0.00225,2.0,705.0,1.0,1.0,1.0,1.0
7500.0,16.0,1.0,1.0,993.0,0.0,0.0,1.0,705.0,16.0,1.0,1.0,993.0,0.0111166666666666,0.0111166666666666,2.0,705.0,1.0,1.0,1.0,1.0
32000.0,16.0,1.0,1.0,997.0,0.0,0.0,1.0,707.0,16.0,1.0,1.0,997.0,0.0037166666666666,0.0037166666666666,2.0,707.0,1.0,1.0,1.0,1.0
20000.0,17.0,1.0,1.0,1020.0,0.0,0.0,1.0,710.0,17.0,1.0,1.0,1020.0,0.0167166666666666,0.0167166666666666,2.0,710.0,1.0,1.0,1.0,1.0
10000.0,17.0,1.0,1.0,1020.0,0.0,0.0,1.0,711.0,17.0,1.0,1.0,1020.0,0.0027666666666666,0.0027666666666666,2.0,711.0,1.0,1.0,1.0,1.0
8000.0,17.0,1.0,1.0,1030.0,0.0,0.0,1.0,709.0,17.0,1.0,1.0,1030.0,0.0288666666666666,0.0288666666666666,2.0,709.0,1.0,1.0,1.0,1.0
17000.0,17.0,1.0,1.0,1046.0,0.0,0.0,1.0,708.0,17.0,1.0,1.0,1046.0,0.0032333333333333,0.0032333333333333,2.0,708.0,1.0,1.0,1.0,1.0
5000.0,18.0,1.0,1.0,1081.0,0.0,0.0,1.0,709.0,18.0,1.0,1.0,1081.0,0.0078666666666666,0.0078666666666666,2.0,709.0,1.0,1.0,1.0,1.0
25000.0,18.0,1.0,1.0,1110.0,0.0,0.0,1.0,710.0,18.0,1.0,1.0,1110.0,0.0049666666666666,0.0049666666666666,2.0,710.0,1.0,1.0,1.0,1.0
10000.0,19.0,1.0,1.0,1144.0,0.0,0.0,1.0,712.0,19.0,1.0,1.0,1144.0,0.0028666666666666,0.0028666666666666,2.0,712.0,1.0,1.0,1.0,1.0
25000.0,19.0,1.0,1.0,1178.0,0.0,0.0,1.0,713.0,19.0,1.0,1.0,1178.0,0.0028166666666666,0.0028166666666666,2.0,713.0,1.0,1.0,1.0,1.0
25000.0,19.0,1.0,1.0,1187.0,0.0,0.0,1.0,713.0,19.0,1.0,1.0,1187.0,0.00355,0.00355,2.0,713.0,1.0,1.0,1.0,1.0
12000.0,20.0,1.0,1.0,1245.0,0.0,0.0,1.0,712.0,20.0,1.0,1.0,1245.0,0.0109333333333333,0.0109333333333333,2.0,712.0,1.0,1.0,1.0,1.0
4000.0,21.0,1.0,1.0,1267.0,0.0,0.0,1.0,713.0,21.0,1.0,1.0,1267.0,0.0208,0.0208,2.0,713.0,1.0,1.0,1.0,1.0
7000.0,21.0,1.0,1.0,1281.0,0.0,0.0,1.0,715.0,21.0,1.0,1.0,1281.0,0.0032333333333333,0.0032333333333333,2.0,715.0,1.0,1.0,1.0,1.0
6500.0,21.0,1.0,1.0,1307.0,0.0,0.0,1.0,718.0,21.0,1.0,1.0,1307.0,0.0024666666666666,0.0024666666666666,2.0,718.0,1.0,1.0,1.0,1.0
42942.0,21.0,1.0,1.0,1311.0,0.0,0.0,1.0,719.0,21.0,1.0,1.0,1311.0,0.00355,0.00355,2.0,719.0,1.0,1.0,1.0,1.0
25000.0,21.0,1.0,1.0,1316.0,0.0,0.0,1.0,719.0,21.0,1.0,1.0,1316.0,0.0016333333333333,0.0016333333333333,2.0,719.0,1.0,1.0,1.0,1.0
15000.0,22.0,1.0,1.0,1338.0,0.0,0.0,1.0,721.0,22.0,1.0,1.0,1338.0,0.0031666666666666,0.0031666666666666,2.0,721.0,1.0,1.0,1.0,1.0
12500.0,22.0,1.0,1.0,1342.0,0.0,0.0,1.0,723.0,22.0,1.0,1.0,1342.0,0.0023833333333333,0.0023833333333333,2.0,723.0,1.0,1.0,1.0,1.0
25000.0,22.0,1.0,1.0,1349.0,0.0,0.0,1.0,725.0,22.0,1.0,1.0,1349.0,0.0030833333333333,0.0030833333333333,2.0,725.0,1.0,1.0,1.0,1.0
25000.0,22.0,1.0,1.0,1358.0,0.0,0.0,1.0,725.0,22.0,1.0,1.0,1358.0,0.00365,0.00365,2.0,725.0,1.0,1.0,1.0,1.0
6000.0,23.0,1.0,1.0,1435.0,0.0,0.0,1.0,732.0,23.0,1.0,1.0,1435.0,0.0027,0.0027,2.0,732.0,1.0,1.0,1.0,1.0
25000.0,0.0,2.0,1.0,37.0,0.0,0.0,1.0,733.0,0.0,2.0,1.0,37.0,0.0094166666666666,0.0094166666666666,2.0,733.0,1.0,1.0,1.0,1.0
5000.0,1.0,2.0,1.0,118.0,0.0,0.0,1.0,738.0,1.0,2.0,1.0,118.0,0.0070166666666666,0.0070166666666666,2.0,738.0,1.0,1.0,1.0,1.0
20000.0,2.0,2.0,1.0,162.0,0.0,0.0,1.0,739.0,2.0,2.0,1.0,162.0,0.0197333333333333,0.0197333333333333,2.0,739.0,1.0,1.0,1.0,1.0
15000.0,4.0,2.0,1.0,259.0,0.0,0.0,1.0,740.0,4.0,2.0,1.0,259.0,0.0047166666666666,0.0047166666666666,2.0,740.0,1.0,1.0,1.0,1.0
50000.0,10.0,2.0,1.0,655.0,0.0,0.0,1.0,732.0,10.0,2.0,1.0,655.0,0.0302166666666666,0.0302166666666666,2.0,732.0,1.0,1.0,1.0,1.0
17050.0,12.0,2.0,1.0,753.0,0.0,0.0,1.0,729.0,12.0,2.0,1.0,753.0,0.0057,0.0057,2.0,729.0,1.0,1.0,1.0,1.0
15000.0,13.0,2.0,1.0,790.0,0.0,0.0,1.0,731.0,13.0,2.0,1.0,790.0,0.0482166666666666,0.0482166666666666,2.0,731.0,1.0,1.0,1.0,1.0
16000.0,13.0,2.0,1.0,810.0,0.0,0.0,1.0,732.0,13.0,2.0,1.0,810.0,0.00975,0.00975,2.0,732.0,1.0,1.0,1.0,1.0
9872.0,13.0,2.0,1.0,810.0,0.0,0.0,1.0,733.0,13.0,2.0,1.0,810.0,0.0043166666666666,0.0043166666666666,2.0,733.0,1.0,1.0,1.0,1.0
17812.0,13.0,2.0,1.0,833.0,0.0,0.0,1.0,735.0,13.0,2.0,1.0,833.0,0.0103833333333333,0.0103833333333333,2.0,735.0,1.0,1.0,1.0,1.0
18000.0,13.0,2.0,1.0,838.0,0.0,0.0,1.0,734.0,13.0,2.0,1.0,838.0,0.0074666666666666,0.0074666666666666,2.0,734.0,1.0,1.0,1.0,1.0
30000.0,14.0,2.0,1.0,843.0,0.0,0.0,1.0,735.0,14.0,2.0,1.0,843.0,0.0090166666666666,0.0090166666666666,2.0,735.0,1.0,1.0,1.0,1.0
35000.0,16.0,2.0,1.0,975.0,0.0,0.0,1.0,735.0,16.0,2.0,1.0,975.0,0.00695,0.00695,2.0,735.0,1.0,1.0,1.0,1.0
15500.0,16.0,2.0,1.0,1000.0,0.0,0.0,1.0,736.0,16.0,2.0,1.0,1000.0,0.0077833333333333,0.0077833333333333,2.0,736.0,1.0,1.0,1.0,1.0
6250.0,16.0,2.0,1.0,1017.0,0.0,0.0,1.0,733.0,16.0,2.0,1.0,1017.0,0.0301166666666666,0.0301166666666666,2.0,733.0,1.0,1.0,1.0,1.0
25000.0,17.0,2.0,1.0,1048.0,0.0,0.0,1.0,735.0,17.0,2.0,1.0,1048.0,0.00695,0.00695,2.0,735.0,1.0,1.0,1.0,1.0
6500.0,17.0,2.0,1.0,1048.0,0.0,0.0,1.0,736.0,17.0,2.0,1.0,1048.0,0.0061333333333333,0.0061333333333333,2.0,736.0,1.0,1.0,1.0,1.0
15000.0,18.0,2.0,1.0,1084.0,0.0,0.0,1.0,736.0,18.0,2.0,1.0,1084.0,0.0087333333333333,0.0087333333333333,2.0,736.0,1.0,1.0,1.0,1.0
25000.0,18.0,2.0,1.0,1095.0,0.0,0.0,1.0,737.0,18.0,2.0,1.0,1095.0,0.0086,0.0086,2.0,737.0,1.0,1.0,1.0,1.0
34000.0,18.0,2.0,1.0,1117.0,0.0,0.0,1.0,738.0,18.0,2.0,1.0,1117.0,0.0062333333333333,0.0062333333333333,2.0,738.0,1.0,1.0,1.0,1.0
42000.0,18.0,2.0,1.0,1134.0,0.0,0.0,1.0,740.0,18.0,2.0,1.0,1134.0,0.0096166666666666,0.0096166666666666,2.0,740.0,1.0,1.0,1.0,1.0
15000.0,19.0,2.0,1.0,1189.0,0.0,0.0,1.0,741.0,19.0,2.0,1.0,1189.0,0.0078833333333333,0.0078833333333333,2.0,741.0,1.0,1.0,1.0,1.0
10000.0,20.0,2.0,1.0,1207.0,0.0,0.0,1.0,740.0,20.0,2.0,1.0,1207.0,0.01545,0.01545,2.0,740.0,1.0,1.0,1.0,1.0
2000.0,20.0,2.0,1.0,1243.0,0.0,0.0,1.0,741.0,20.0,2.0,1.0,1243.0,0.0077666666666666,0.0077666666666666,2.0,741.0,1.0,1.0,1.0,1.0
7000.0,20.0,2.0,1.0,1253.0,0.0,0.0,1.0,742.0,20.0,2.0,1.0,1253.0,0.00785,0.00785,2.0,742.0,1.0,1.0,1.0,1.0
32500.0,21.0,2.0,1.0,1267.0,0.0,0.0,1.0,742.0,21.0,2.0,1.0,1267.0,0.01585,0.01585,2.0,742.0,1.0,1.0,1.0,1.0
5000.0,21.0,2.0,1.0,1270.0,0.0,0.0,1.0,742.0,21.0,2.0,1.0,1270.0,0.0046,0.0046,2.0,742.0,1.0,1.0,1.0,1.0
5000.0,21.0,2.0,1.0,1279.0,0.0,0.0,1.0,743.0,21.0,2.0,1.0,1279.0,0.0069166666666666,0.0069166666666666,2.0,743.0,1.0,1.0,1.0,1.0
10500.0,21.0,2.0,1.0,1281.0,0.0,0.0,1.0,744.0,21.0,2.0,1.0,1281.0,0.0047,0.0047,2.0,744.0,1.0,1.0,1.0,1.0
5000.0,21.0,2.0,1.0,1288.0,0.0,0.0,1.0,745.0,21.0,2.0,1.0,1288.0,0.0071,0.0071,2.0,745.0,1.0,1.0,1.0,1.0
7000.0,21.0,2.0,1.0,1298.0,0.0,0.0,1.0,745.0,21.0,2.0,1.0,1298.0,0.0054833333333333,0.0054833333333333,2.0,745.0,1.0,1.0,1.0,1.0
15000.0,22.0,2.0,1.0,1325.0,0.0,0.0,1.0,743.0,22.0,2.0,1.0,1325.0,0.0036333333333333,0.0036333333333333,2.0,743.0,1.0,1.0,1.0,1.0
5500.0,22.0,2.0,1.0,1333.0,0.0,0.0,1.0,745.0,22.0,2.0,1.0,1333.0,0.00645,0.00645,2.0,745.0,1.0,1.0,1.0,1.0
18000.0,22.0,2.0,1.0,1339.0,0.0,0.0,1.0,747.0,22.0,2.0,1.0,1339.0,0.00585,0.00585,2.0,747.0,1.0,1.0,1.0,1.0
8000.0,22.0,2.0,1.0,1358.0,0.0,0.0,1.0,750.0,22.0,2.0,1.0,1358.0,0.0041166666666666,0.0041166666666666,2.0,750.0,1.0,1.0,1.0,1.0
8200.0,22.0,2.0,1.0,1358.0,0.0,0.0,1.0,751.0,22.0,2.0,1.0,1358.0,0.0078,0.0078,2.0,751.0,1.0,1.0,1.0,1.0
50000.0,22.0,2.0,1.0,1363.0,0.0,0.0,1.0,752.0,22.0,2.0,1.0,1363.0,0.0056333333333333,0.0056333333333333,2.0,752.0,1.0,1.0,1.0,1.0
5000.0,23.0,2.0,1.0,1416.0,0.0,0.0,1.0,756.0,23.0,2.0,1.0,1416.0,0.00475,0.00475,2.0,756.0,1.0,1.0,1.0,1.0
8000.0,23.0,2.0,1.0,1439.0,0.0,0.0,1.0,757.0,23.0,2.0,1.0,1439.0,0.0093333333333333,0.0093333333333333,2.0,757.0,1.0,1.0,1.0,1.0
40000.0,0.0,3.0,1.0,45.0,0.0,0.0,1.0,760.0,0.0,3.0,1.0,45.0,0.0064166666666666,0.0064166666666666,2.0,760.0,1.0,1.0,1.0,1.0
17000.0,0.0,3.0,1.0,51.0,0.0,0.0,1.0,761.0,0.0,3.0,1.0,51.0,0.0092333333333333,0.0092333333333333,2.0,761.0,1.0,1.0,1.0,1.0
15000.0,1.0,3.0,1.0,64.0,0.0,0.0,1.0,763.0,1.0,3.0,1.0,64.0,0.0225666666666666,0.0225666666666666,2.0,763.0,1.0,1.0,1.0,1.0
15000.0,1.0,3.0,1.0,69.0,0.0,0.0,1.0,764.0,1.0,3.0,1.0,69.0,0.0107333333333333,0.0107333333333333,2.0,764.0,1.0,1.0,1.0,1.0
4500.0,8.0,3.0,1.0,530.0,0.0,0.0,1.0,768.0,8.0,3.0,1.0,530.0,0.0742833333333333,0.0742833333333333,2.0,768.0,1.0,1.0,1.0,1.0
20000.0,9.0,3.0,1.0,560.0,0.0,0.0,1.0,768.0,9.0,3.0,1.0,560.0,0.0043166666666666,0.0043166666666666,2.0,768.0,1.0,1.0,1.0,1.0
15000.0,9.0,3.0,1.0,577.0,0.0,0.0,1.0,769.0,9.0,3.0,1.0,577.0,0.0049833333333333,0.0049833333333333,2.0,769.0,1.0,1.0,1.0,1.0
7500.0,11.0,3.0,1.0,678.0,0.0,0.0,1.0,752.0,11.0,3.0,1.0,678.0,0.0246166666666666,0.0246166666666666,2.0,752.0,1.0,1.0,1.0,1.0
15000.0,11.0,3.0,1.0,710.0,0.0,0.0,1.0,751.0,11.0,3.0,1.0,710.0,0.0100166666666666,0.0100166666666666,2.0,751.0,1.0,1.0,1.0,1.0
10000.0,11.0,3.0,1.0,717.0,0.0,0.0,1.0,750.0,11.0,3.0,1.0,717.0,0.0052166666666666,0.0052166666666666,2.0,750.0,1.0,1.0,1.0,1.0
6500.0,12.0,3.0,1.0,736.0,0.0,0.0,1.0,749.0,12.0,3.0,1.0,736.0,0.0114666666666666,0.0114666666666666,2.0,749.0,1.0,1.0,1.0,1.0
47000.0,12.0,3.0,1.0,749.0,0.0,0.0,1.0,749.0,12.0,3.0,1.0,749.0,0.0066333333333333,0.0066333333333333,2.0,749.0,1.0,1.0,1.0,1.0
30000.0,13.0,3.0,1.0,783.0,0.0,0.0,1.0,747.0,13.0,3.0,1.0,783.0,0.0088666666666666,0.0088666666666666,2.0,747.0,1.0,1.0,1.0,1.0
7500.0,13.0,3.0,1.0,787.0,0.0,0.0,1.0,748.0,13.0,3.0,1.0,787.0,0.00525,0.00525,2.0,748.0,1.0,1.0,1.0,1.0
5000.0,13.0,3.0,1.0,801.0,0.0,0.0,1.0,747.0,13.0,3.0,1.0,801.0,0.00305,0.00305,2.0,747.0,1.0,1.0,1.0,1.0
7500.0,13.0,3.0,1.0,802.0,0.0,0.0,1.0,748.0,13.0,3.0,1.0,802.0,0.00555,0.00555,2.0,748.0,1.0,1.0,1.0,1.0
13000.0,13.0,3.0,1.0,806.0,0.0,0.0,1.0,749.0,13.0,3.0,1.0,806.0,0.0027333333333333,0.0027333333333333,2.0,749.0,1.0,1.0,1.0,1.0
8000.0,13.0,3.0,1.0,810.0,0.0,0.0,1.0,750.0,13.0,3.0,1.0,810.0,0.0039666666666666,0.0039666666666666,2.0,750.0,1.0,1.0,1.0,1.0
12600.0,13.0,3.0,1.0,814.0,0.0,0.0,1.0,751.0,13.0,3.0,1.0,814.0,0.0024166666666666,0.0024166666666666,2.0,751.0,1.0,1.0,1.0,1.0
6000.0,13.0,3.0,1.0,817.0,0.0,0.0,1.0,752.0,13.0,3.0,1.0,817.0,0.0064,0.0064,2.0,752.0,1.0,1.0,1.0,1.0
15000.0,13.0,3.0,1.0,837.0,0.0,0.0,1.0,752.0,13.0,3.0,1.0,837.0,0.006,0.006,2.0,752.0,1.0,1.0,1.0,1.0
28000.0,14.0,3.0,1.0,846.0,0.0,0.0,1.0,753.0,14.0,3.0,1.0,846.0,0.0080666666666666,0.0080666666666666,2.0,753.0,1.0,1.0,1.0,1.0
2000.0,14.0,3.0,1.0,896.0,0.0,0.0,1.0,753.0,14.0,3.0,1.0,896.0,0.0045333333333333,0.0045333333333333,2.0,753.0,1.0,1.0,1.0,1.0
5000.0,15.0,3.0,1.0,931.0,0.0,0.0,1.0,753.0,15.0,3.0,1.0,931.0,0.0057833333333333,0.0057833333333333,2.0,753.0,1.0,1.0,1.0,1.0
5000.0,15.0,3.0,1.0,945.0,0.0,0.0,1.0,755.0,15.0,3.0,1.0,945.0,0.0037833333333333,0.0037833333333333,2.0,755.0,1.0,1.0,1.0,1.0
45000.0,16.0,3.0,1.0,978.0,0.0,0.0,1.0,754.0,16.0,3.0,1.0,978.0,0.00385,0.00385,2.0,754.0,1.0,1.0,1.0,1.0
5000.0,17.0,3.0,1.0,1030.0,0.0,0.0,1.0,752.0,17.0,3.0,1.0,1030.0,0.0190666666666666,0.0190666666666666,2.0,752.0,1.0,1.0,1.0,1.0
11000.0,17.0,3.0,1.0,1052.0,0.0,0.0,1.0,752.0,17.0,3.0,1.0,1052.0,0.0116,0.0116,2.0,752.0,1.0,1.0,1.0,1.0
25000.0,17.0,3.0,1.0,1056.0,0.0,0.0,1.0,752.0,17.0,3.0,1.0,1056.0,0.0053166666666666,0.0053166666666666,2.0,752.0,1.0,1.0,1.0,1.0
14500.0,17.0,3.0,1.0,1071.0,0.0,0.0,1.0,753.0,17.0,3.0,1.0,1071.0,0.0071333333333333,0.0071333333333333,2.0,753.0,1.0,1.0,1.0,1.0
9000.0,18.0,3.0,1.0,1133.0,0.0,0.0,1.0,755.0,18.0,3.0,1.0,1133.0,0.0038333333333333,0.0038333333333333,2.0,755.0,1.0,1.0,1.0,1.0
15000.0,20.0,3.0,1.0,1220.0,0.0,0.0,1.0,754.0,20.0,3.0,1.0,1220.0,0.00325,0.00325,2.0,754.0,1.0,1.0,1.0,1.0
4500.0,20.0,3.0,1.0,1227.0,0.0,0.0,1.0,755.0,20.0,3.0,1.0,1227.0,0.0021666666666666,0.0021666666666666,2.0,755.0,1.0,1.0,1.0,1.0
50000.0,20.0,3.0,1.0,1239.0,0.0,0.0,1.0,757.0,20.0,3.0,1.0,1239.0,0.0021333333333333,0.0021333333333333,2.0,757.0,1.0,1.0,1.0,1.0
20000.0,20.0,3.0,1.0,1245.0,0.0,0.0,1.0,758.0,20.0,3.0,1.0,1245.0,0.0024166666666666,0.0024166666666666,2.0,758.0,1.0,1.0,1.0,1.0
6000.0,20.0,3.0,1.0,1246.0,0.0,0.0,1.0,759.0,20.0,3.0,1.0,1246.0,0.0023333333333333,0.0023333333333333,2.0,759.0,1.0,1.0,1.0,1.0
15000.0,20.0,3.0,1.0,1247.0,0.0,0.0,1.0,760.0,20.0,3.0,1.0,1247.0,0.0024166666666666,0.0024166666666666,2.0,760.0,1.0,1.0,1.0,1.0
5000.0,22.0,3.0,1.0,1334.0,0.0,0.0,1.0,766.0,22.0,3.0,1.0,1334.0,0.0071666666666666,0.0071666666666666,2.0,766.0,1.0,1.0,1.0,1.0
8500.0,22.0,3.0,1.0,1339.0,0.0,0.0,1.0,767.0,22.0,3.0,1.0,1339.0,0.0071166666666666,0.0071166666666666,2.0,767.0,1.0,1.0,1.0,1.0
28841.0,22.0,3.0,1.0,1378.0,0.0,0.0,1.0,770.0,22.0,3.0,1.0,1378.0,0.00345,0.00345,2.0,770.0,1.0,1.0,1.0,1.0
12500.0,23.0,3.0,1.0,1395.0,0.0,0.0,1.0,772.0,23.0,3.0,1.0,1395.0,0.0192666666666666,0.0192666666666666,2.0,772.0,1.0,1.0,1.0,1.0
15000.0,23.0,3.0,1.0,1429.0,0.0,0.0,1.0,774.0,23.0,3.0,1.0,1429.0,0.0026833333333333,0.0026833333333333,2.0,774.0,1.0,1.0,1.0,1.0
7500.0,0.0,4.0,1.0,11.0,0.0,0.0,1.0,775.0,0.0,4.0,1.0,11.0,0.0272,0.0272,2.0,775.0,1.0,1.0,1.0,1.0
5000.0,0.0,4.0,1.0,12.0,0.0,0.0,1.0,776.0,0.0,4.0,1.0,12.0,0.0021666666666666,0.0021666666666666,2.0,776.0,1.0,1.0,1.0,1.0
5000.0,0.0,4.0,1.0,35.0,0.0,0.0,1.0,778.0,0.0,4.0,1.0,35.0,0.00335,0.00335,2.0,778.0,1.0,1.0,1.0,1.0
25000.0,2.0,4.0,1.0,137.0,0.0,0.0,1.0,780.0,2.0,4.0,1.0,137.0,0.01695,0.01695,2.0,780.0,1.0,1.0,1.0,1.0
30000.0,10.0,4.0,1.0,656.0,0.0,0.0,1.0,766.0,10.0,4.0,1.0,656.0,0.00895,0.00895,2.0,766.0,1.0,1.0,1.0,1.0
15000.0,12.0,4.0,1.0,755.0,0.0,0.0,1.0,761.0,12.0,4.0,1.0,755.0,0.0086166666666666,0.0086166666666666,2.0,761.0,1.0,1.0,1.0,1.0
19000.0,13.0,4.0,1.0,789.0,0.0,0.0,1.0,763.0,13.0,4.0,1.0,789.0,0.0131666666666666,0.0131666666666666,2.0,763.0,1.0,1.0,1.0,1.0
37500.0,13.0,4.0,1.0,826.0,0.0,0.0,1.0,762.0,13.0,4.0,1.0,826.0,0.0078,0.0078,2.0,762.0,1.0,1.0,1.0,1.0
12500.0,13.0,4.0,1.0,833.0,0.0,0.0,1.0,761.0,13.0,4.0,1.0,833.0,0.00485,0.00485,2.0,761.0,1.0,1.0,1.0,1.0
10000.0,13.0,4.0,1.0,834.0,0.0,0.0,1.0,762.0,13.0,4.0,1.0,834.0,0.00415,0.00415,2.0,762.0,1.0,1.0,1.0,1.0
25000.0,14.0,4.0,1.0,847.0,0.0,0.0,1.0,763.0,14.0,4.0,1.0,847.0,0.0075666666666666,0.0075666666666666,2.0,763.0,1.0,1.0,1.0,1.0
5400.0,14.0,4.0,1.0,851.0,0.0,0.0,1.0,764.0,14.0,4.0,1.0,851.0,0.0072,0.0072,2.0,764.0,1.0,1.0,1.0,1.0
10000.0,14.0,4.0,1.0,851.0,0.0,0.0,1.0,765.0,14.0,4.0,1.0,851.0,0.00425,0.00425,2.0,765.0,1.0,1.0,1.0,1.0
10000.0,14.0,4.0,1.0,864.0,0.0,0.0,1.0,764.0,14.0,4.0,1.0,864.0,0.0101833333333333,0.0101833333333333,2.0,764.0,1.0,1.0,1.0,1.0
10000.0,14.0,4.0,1.0,878.0,0.0,0.0,1.0,765.0,14.0,4.0,1.0,878.0,0.0057,0.0057,2.0,765.0,1.0,1.0,1.0,1.0
11000.0,14.0,4.0,1.0,884.0,0.0,0.0,1.0,766.0,14.0,4.0,1.0,884.0,0.0076666666666666,0.0076666666666666,2.0,766.0,1.0,1.0,1.0,1.0
22000.0,15.0,4.0,1.0,906.0,0.0,0.0,1.0,768.0,15.0,4.0,1.0,906.0,0.0080666666666666,0.0080666666666666,2.0,768.0,1.0,1.0,1.0,1.0
41382.0,15.0,4.0,1.0,918.0,0.0,0.0,1.0,769.0,15.0,4.0,1.0,918.0,0.0059333333333333,0.0059333333333333,2.0,769.0,1.0,1.0,1.0,1.0
