static__AMOUNT_REQ,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
23000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,18.0,17.0,87.0,0.5477225575051664,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1051.8,1099.0,1022.0,5259.0,40.843604150466454,15.49132666666667,71.96596666666667,0.0,77.45663333333334,31.650790383207656,29.97312,77.45663333333333,0.0,149.8656,40.97983855473492,3.0,5.0,1.0,15.0,1.5811388300841898,827.0,828.0,825.0,4135.0,1.4142135623730951
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1035.8,1057.0,1030.0,5179.0,11.861703081766983,5.44935,26.5685,0.0,27.24675,11.809485056501076,5.719843333333333,27.24675,0.0,28.599216666666667,12.038619579737489,3.0,5.0,1.0,15.0,1.5811388300841898,829.4,831.0,829.0,4147.0,0.8944271909999222
35000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,18.0,17.0,86.0,0.44721359549995815,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1049.6,1112.0,1034.0,5248.0,34.882660448996745,15.590036666666666,77.24601666666666,0.0,77.95018333333333,34.46804223027027,15.870993333333331,77.95018333333333,0.0,79.35496666666666,34.70508473400988,3.0,5.0,1.0,15.0,1.5811388300841898,829.2,830.0,826.0,4146.0,1.7888543819998444
3000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,19.0,17.0,87.0,0.8944271909999163,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1060.0,1156.0,1036.0,5300.0,53.665631459994955,24.01578,119.41798333333334,0.0,120.0789,53.33219054764127,24.279670000000003,120.0789,0.0,121.39835000000001,53.55440204778196,3.0,5.0,1.0,15.0,1.5811388300841898,830.4,831.0,828.0,4152.0,1.3416407864998674
7000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1040.0,1048.0,1038.0,5200.0,4.47213595499958,2.1283100000000004,10.087766666666669,0.0,10.641550000000002,4.455713784968191,2.34904,10.64155,0.0,11.7452,4.643812807659599,3.0,5.0,1.0,15.0,1.5811388300841898,831.6,832.0,830.0,4158.0,0.8944271909999222
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,19.0,17.0,87.0,0.8944271909999163,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1069.4,1159.0,1047.0,5347.0,50.08792269599526,22.417693333333332,111.41036666666666,0.0,112.08846666666666,49.74914876721315,22.683213333333335,112.08846666666666,0.0,113.41606666666667,49.9801379831826,3.0,5.0,1.0,15.0,1.5811388300841898,830.4,831.0,828.0,4152.0,1.3416407864998674
36802.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1053.4,1055.0,1053.0,5267.0,0.8944271909998904,0.5448299999999999,2.0689166666666665,0.0,2.72415,0.8956750644222367,0.8069833333333334,2.72415,0.0,4.034916666666667,1.1197536431063755,3.0,5.0,1.0,15.0,1.5811388300841898,831.0,831.0,831.0,4155.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1136.6,1137.0,1136.0,5683.0,0.5477225575052025,0.15211,0.6404166666666666,0.0,0.76055,0.2760284666277898,0.4176166666666667,0.76055,0.0,2.0880833333333335,0.3774644543603484,3.0,5.0,1.0,15.0,1.5811388300841898,825.0,825.0,825.0,4125.0,0.0
45000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1142.2,1143.0,1142.0,5711.0,0.4472135954999452,0.19718666666666668,0.55495,0.0,0.9859333333333333,0.2706908295351811,0.42157333333333324,0.9859333333333332,0.0,2.1078666666666663,0.42135990893903413,3.0,5.0,1.0,15.0,1.5811388300841898,826.0,826.0,826.0,4130.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1149.6,1150.0,1149.0,5748.0,0.5477225575052025,0.14865666666666663,0.63845,0.0,0.7432833333333332,0.2758811601537477,0.40918333333333334,0.7432833333333333,0.0,2.045916666666667,0.3745745599639973,3.0,5.0,1.0,15.0,1.5811388300841898,826.0,826.0,826.0,4130.0,0.0
7000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,20.0,19.0,96.0,0.44721359549995815,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1168.8,1238.0,1151.0,5844.0,38.68720718790646,17.244026666666667,85.64121666666666,0.0,86.22013333333334,38.23598195322081,17.474870000000003,86.22013333333334,0.0,87.37435,38.43084492997599,3.0,5.0,1.0,15.0,1.5811388300841898,828.2,829.0,828.0,4141.0,0.4472135954999452
4000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,21.0,19.0,99.0,1.0954451150103321,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1219.0,1269.0,1186.0,6095.0,45.18849411078001,16.74081333333333,81.39475,0.0,83.70406666666666,36.1491207289034,33.273453333333336,83.70406666666666,0.0,166.36726666666667,45.27030002256416,3.0,5.0,1.0,15.0,1.5811388300841898,829.2,831.0,828.0,4146.0,1.6431676725154905
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,21.0,20.0,101.0,0.44721359549995815,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1229.6,1276.0,1218.0,6148.0,25.938388538997586,11.74642,58.05141666666667,0.0,58.7321,25.886864064474004,12.01866,58.7321,0.0,60.0933,26.11577774358986,3.0,5.0,1.0,15.0,1.5811388300841898,828.6,831.0,828.0,4143.0,1.3416407864998674
12500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,21.0,20.0,101.0,0.44721359549995815,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1231.2,1278.0,1219.0,6156.0,26.166772823563843,11.658156666666667,57.49466666666667,0.0,58.29078333333334,25.625615746400452,11.976456666666667,58.29078333333333,0.0,59.88228333333333,25.893510254852252,3.0,5.0,1.0,15.0,1.5811388300841898,828.8,830.0,828.0,4144.0,0.8366600265340772
7400.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1231.0,1233.0,1230.0,6155.0,1.2247448713916007,0.5159033333333332,1.9196833333333327,0.0,2.579516666666666,0.8331165625895999,0.7792133333333334,2.5795166666666667,0.0,3.896066666666667,1.058299757564515,3.0,5.0,1.0,15.0,1.5811388300841898,829.0,829.0,829.0,4145.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,20.0,11.0,91.0,4.024922359499621,0.2,1.0,0.0,1.0,0.4472135954999579,1.0,1.0,1.0,5.0,0.0,1123.4,1234.0,681.0,5617.0,247.30911831147677,177.52964666666668,886.9793333333333,0.0,887.6482333333333,396.5945258497186,177.80004,887.6482333333333,0.0,889.0002,396.8173386748831,3.0,5.0,1.0,15.0,1.5811388300841898,831.8,841.0,829.0,4159.0,5.167204273105536
3000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,21.0,20.0,101.0,0.44721359549995815,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1263.4,1309.0,1252.0,6317.0,25.491174943497576,11.447596666666666,56.5192,0.0,57.23798333333333,25.197542750143974,11.73169,57.23798333333333,0.0,58.65845,25.441244060177713,3.0,5.0,1.0,15.0,1.5811388300841898,830.4,834.0,829.0,4152.0,2.073644135332775
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1252.6,1253.0,1252.0,6263.0,0.5477225575052025,0.16328666666666664,0.6232,0.0,0.8164333333333331,0.2688425115709526,0.41525333333333336,0.8164333333333333,0.0,2.0762666666666667,0.3857232228410533,3.0,5.0,1.0,15.0,1.5811388300841898,830.0,830.0,830.0,4150.0,0.0
8000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1271.6,1272.0,1271.0,6358.0,0.5477225575052025,0.20683666666666664,0.5151166666666667,0.0,1.0341833333333332,0.2768713842001172,0.4189366666666666,1.0341833333333332,0.0,2.0946833333333332,0.43180339105636695,3.0,5.0,1.0,15.0,1.5811388300841898,832.0,832.0,832.0,4160.0,0.0
16000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1295.8,1311.0,1286.0,6479.0,13.423859355639875,4.999256666666667,23.255216666666666,0.0,24.996283333333334,10.226420605576845,9.72158,24.99628333333333,0.0,48.607899999999994,13.24175755873672,3.0,5.0,1.0,15.0,1.5811388300841898,832.8,834.0,832.0,4164.0,1.09544511501034
25000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1300.6,1301.0,1300.0,6503.0,0.5477225575052025,0.22363999999999998,0.5769166666666666,0.0,1.1181999999999999,0.30135140423321966,0.45915999999999996,1.1182,0.0,2.2958,0.46973077552170484,3.0,5.0,1.0,15.0,1.5811388300841898,833.0,833.0,833.0,4165.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,21.0,12.0,96.0,4.024922359499621,0.2,1.0,0.0,1.0,0.4472135954999579,1.0,1.0,1.0,5.0,0.0,1192.2,1309.0,727.0,5961.0,260.05518645087625,171.74293,858.1227833333334,0.0,858.71465,383.69808433795015,171.97929333333335,858.71465,0.0,859.8964666666667,383.8968471384115,3.0,5.0,1.0,15.0,1.5811388300841898,834.6,837.0,834.0,4173.0,1.3416407864998674
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,12.0,100.0,4.47213595499958,0.2,1.0,0.0,1.0,0.4472135954999579,1.0,1.0,1.0,5.0,0.0,1214.4,1329.0,758.0,6072.0,255.1358461682717,173.95013,869.0642833333334,0.0,869.7506500000001,388.5807330943374,174.22446666666664,869.75065,0.0,871.1223333333332,388.8111053066937,3.0,5.0,1.0,15.0,1.5811388300841898,837.0,837.0,837.0,4185.0,0.0
10000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,22.0,10.0,86.0,6.572670690061994,0.4,1.0,0.0,2.0,0.5477225575051661,1.0,1.0,1.0,5.0,0.0,1055.8,1357.0,603.0,5279.0,412.4356919569401,137.7672333333333,686.2692833333333,0.0,688.8361666666666,306.62350485096334,275.12291,688.8361666666667,0.0,1375.61455,376.6112728026863,3.0,5.0,1.0,15.0,1.5811388300841898,843.6,852.0,838.0,4218.0,7.668115805072322
8000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,22.0,13.0,101.0,4.024922359499621,0.2,1.0,0.0,1.0,0.4472135954999579,1.0,1.0,1.0,5.0,0.0,1244.6,1359.0,787.0,6223.0,255.80617662597592,173.61781666666667,867.3704,0.0,868.0890833333334,387.81960387875034,173.90496666666667,868.0890833333333,0.0,869.5248333333333,388.06088233081397,3.0,5.0,1.0,15.0,1.5811388300841898,838.6,839.0,837.0,4193.0,0.8944271909999222
33000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,23.0,13.0,103.0,4.277849927241488,0.2,1.0,0.0,1.0,0.4472135954999579,1.0,1.0,1.0,5.0,0.0,1269.4,1380.0,829.0,6347.0,246.19159205789302,177.99056666666667,889.2463833333334,0.0,889.9528333333334,397.6042008986825,178.27218333333334,889.9528333333334,0.0,891.3609166666668,397.8417318920585,3.0,5.0,1.0,15.0,1.5811388300841898,839.8,841.0,835.0,4199.0,2.683281572999735
25000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,13.0,105.0,4.47213595499958,0.2,1.0,0.0,1.0,0.4472135954999579,1.0,1.0,1.0,5.0,0.0,1274.8,1385.0,834.0,6374.0,246.41469112047682,177.79084666666665,888.1191166666666,0.0,888.9542333333333,397.08570828877095,178.12533000000002,888.9542333333334,0.0,890.62665,397.3656407095067,3.0,5.0,1.0,15.0,1.5811388300841898,840.4,842.0,834.0,4202.0,3.577708763999657
