static__AMOUNT_REQ,agg__Activity_A_SUBMITTED-COMPLETE,agg__Resource_112.0,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
40000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,919.0,919.0,919.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0
9000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,932.0,932.0,932.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,603.0,603.0,603.0,603.0,0.0
16000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,932.0,932.0,932.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,604.0,604.0,604.0,604.0,0.0
15000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,979.0,979.0,979.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,606.0,606.0,606.0,606.0,0.0
12500.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,980.0,980.0,980.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,607.0,607.0,607.0,607.0,0.0
5000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,998.0,998.0,998.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,612.0,612.0,612.0,612.0,0.0
18000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1018.0,1018.0,1018.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,613.0,613.0,613.0,613.0,0.0
9000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1020.0,1020.0,1020.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,614.0,614.0,614.0,614.0,0.0
10000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1043.0,1043.0,1043.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,615.0,615.0,615.0,615.0,0.0
7500.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1061.0,1061.0,1061.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
45000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1078.0,1078.0,1078.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
21000.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1124.0,1124.0,1124.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
18500.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1136.0,1136.0,1136.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
10000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1255.0,1255.0,1255.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,615.0,615.0,615.0,615.0,0.0
6000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1258.0,1258.0,1258.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
15000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1263.0,1263.0,1263.0,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,618.0,618.0,618.0,618.0,0.0
25000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1282.0,1282.0,1282.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,619.0,619.0,619.0,619.0,0.0
6000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1289.0,1289.0,1289.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,619.0,619.0,619.0,619.0,0.0
10000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1290.0,1290.0,1290.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
5000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1311.0,1311.0,1311.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
40000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1315.0,1315.0,1315.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,621.0,621.0,621.0,621.0,0.0
25000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1343.0,1343.0,1343.0,1343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,623.0,623.0,623.0,623.0,0.0
25000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1403.0,1403.0,1403.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,626.0,626.0,626.0,626.0,0.0
15000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1435.0,1435.0,1435.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,629.0,629.0,629.0,629.0,0.0
4500.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,12.0,0.0,1436.0,1436.0,1436.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,631.0,631.0,631.0,631.0,0.0
15000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,63.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,633.0,633.0,633.0,633.0,0.0
10000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,636.0,636.0,636.0,636.0,0.0
20000.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,547.0,547.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,639.0,639.0,639.0,639.0,0.0
32000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,627.0,627.0,627.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,625.0,625.0,625.0,625.0,0.0
30000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,642.0,642.0,642.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,625.0,625.0,625.0,625.0,0.0
32000.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,688.0,688.0,688.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,613.0,613.0,613.0,613.0,0.0
15000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,721.0,721.0,721.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,614.0,614.0,614.0,614.0,0.0
20000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,733.0,733.0,733.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
10000.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,746.0,746.0,746.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
7200.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,780.0,780.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,613.0,613.0,613.0,613.0,0.0
15000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,787.0,787.0,787.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,613.0,613.0,613.0,613.0,0.0
7800.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,796.0,796.0,796.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,614.0,614.0,614.0,614.0,0.0
5000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,797.0,797.0,797.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
5000.0,1.0,1.0,13.0,13.0,13.0,13.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,828.0,828.0,828.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
5000.0,1.0,1.0,14.0,14.0,14.0,14.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,892.0,892.0,892.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
15000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,901.0,901.0,901.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,615.0,615.0,615.0,615.0,0.0
4500.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,904.0,904.0,904.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
10000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,914.0,914.0,914.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
5100.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,927.0,927.0,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,615.0,615.0,615.0,615.0,0.0
10000.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,928.0,928.0,928.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
12500.0,1.0,1.0,15.0,15.0,15.0,15.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,941.0,941.0,941.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
6000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,968.0,968.0,968.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,616.0,616.0,616.0,616.0,0.0
25000.0,1.0,1.0,16.0,16.0,16.0,16.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1014.0,1014.0,1014.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
16000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1020.0,1020.0,1020.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,618.0,618.0,618.0,618.0,0.0
25500.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1023.0,1023.0,1023.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,619.0,619.0,619.0,619.0,0.0
50000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1025.0,1025.0,1025.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
5000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1029.0,1029.0,1029.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
26500.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1035.0,1035.0,1035.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,621.0,621.0,621.0,621.0,0.0
10000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1057.0,1057.0,1057.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,618.0,618.0,618.0,618.0,0.0
5000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1065.0,1065.0,1065.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
5000.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1070.0,1070.0,1070.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
9350.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1085.0,1085.0,1085.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
7500.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1174.0,1174.0,1174.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
6000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1191.0,1191.0,1191.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
6000.0,1.0,1.0,19.0,19.0,19.0,19.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1199.0,1199.0,1199.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,617.0,617.0,617.0,617.0,0.0
20000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1219.0,1219.0,1219.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,618.0,618.0,618.0,618.0,0.0
7500.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1228.0,1228.0,1228.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
20000.0,1.0,1.0,20.0,20.0,20.0,20.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1233.0,1233.0,1233.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
27082.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1272.0,1272.0,1272.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,620.0,620.0,620.0,620.0,0.0
40000.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1279.0,1279.0,1279.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,623.0,623.0,623.0,623.0,0.0
1200.0,1.0,1.0,21.0,21.0,21.0,21.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1291.0,1291.0,1291.0,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,625.0,625.0,625.0,625.0,0.0
12500.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1352.0,1352.0,1352.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,627.0,627.0,627.0,627.0,0.0
8000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1371.0,1371.0,1371.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,629.0,629.0,629.0,629.0,0.0
15000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1374.0,1374.0,1374.0,1374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,630.0,630.0,630.0,630.0,0.0
5000.0,1.0,1.0,22.0,22.0,22.0,22.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1379.0,1379.0,1379.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,631.0,631.0,631.0,631.0,0.0
30000.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,632.0,632.0,632.0,632.0,0.0
8500.0,1.0,1.0,23.0,23.0,23.0,23.0,0.0,3.0,3.0,3.0,3.0,0.0,12.0,12.0,12.0,12.0,0.0,1418.0,1418.0,1418.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,633.0,633.0,633.0,633.0,0.0
6500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,12.0,0.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,635.0,635.0,635.0,635.0,0.0
23500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,12.0,0.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,638.0,638.0,638.0,638.0,0.0
15000.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,4.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,12.0,0.0,485.0,485.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,639.0,639.0,639.0,639.0,0.0
2500.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,4.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,12.0,0.0,601.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,636.0,636.0,636.0,636.0,0.0
3000.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,4.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,12.0,0.0,607.0,607.0,607.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,637.0,637.0,637.0,637.0,0.0
