static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__hour_1,index__weekday_1,index__month_1,index__timesincemidnight_1,index__timesincelastevent_1,index__timesincecasestart_1,index__event_nr_1,index__open_cases_1,index__hour_2,index__weekday_2,index__month_2,index__timesincemidnight_2,index__timesincelastevent_2,index__timesincecasestart_2,index__event_nr_2,index__open_cases_2,index__Activity_0_A_SUBMITTED-COMPLETE,index__Activity_1_A_PARTLYSUBMITTED-COMPLETE,index__Activity_2_A_PREACCEPTED-COMPLETE,index__Activity_2_W_Afhandelen leads-SCHEDULE,index__Activity_2_W_Beoordelen fraude-SCHEDULE,index__Resource_0_112.0,index__Resource_1_112.0,index__Resource_2_112.0
9500.0,15.0,4.0,1.0,936.0,0.0,0.0,1.0,769.0,15.0,4.0,1.0,936.0,0.0075833333333333,0.0075833333333333,2.0,769.0,15.0,4.0,1.0,937.0,0.6459333333333334,0.6535166666666666,3.0,769.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,15.0,4.0,1.0,943.0,0.0,0.0,1.0,770.0,15.0,4.0,1.0,943.0,0.0072,0.0072,2.0,770.0,15.0,4.0,1.0,944.0,0.6158833333333333,0.6230833333333333,3.0,770.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,15.0,4.0,1.0,952.0,0.0,0.0,1.0,770.0,15.0,4.0,1.0,952.0,0.0112666666666666,0.0112666666666666,2.0,770.0,15.0,4.0,1.0,953.0,0.7142333333333334,0.7255,3.0,770.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,16.0,4.0,1.0,966.0,0.0,0.0,1.0,772.0,16.0,4.0,1.0,966.0,0.00765,0.00765,2.0,772.0,16.0,4.0,1.0,967.0,0.6713166666666667,0.6789666666666667,3.0,772.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,16.0,4.0,1.0,972.0,0.0,0.0,1.0,773.0,16.0,4.0,1.0,972.0,0.0097166666666666,0.0097166666666666,2.0,773.0,16.0,4.0,1.0,973.0,0.6977666666666666,0.7074833333333334,3.0,773.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
30000.0,16.0,4.0,1.0,993.0,0.0,0.0,1.0,773.0,16.0,4.0,1.0,993.0,0.0077666666666666,0.0077666666666666,2.0,773.0,16.0,4.0,1.0,994.0,0.7934333333333333,0.8012,3.0,773.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8500.0,17.0,4.0,1.0,1023.0,0.0,0.0,1.0,772.0,17.0,4.0,1.0,1023.0,0.0078333333333333,0.0078333333333333,2.0,772.0,17.0,4.0,1.0,1024.0,0.7191333333333333,0.7269666666666666,3.0,772.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,17.0,4.0,1.0,1051.0,0.0,0.0,1.0,772.0,17.0,4.0,1.0,1051.0,0.0074833333333333,0.0074833333333333,2.0,772.0,17.0,4.0,1.0,1051.0,0.24595,0.2534333333333333,3.0,772.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
35000.0,17.0,4.0,1.0,1053.0,0.0,0.0,1.0,773.0,17.0,4.0,1.0,1053.0,0.0057666666666666,0.0057666666666666,2.0,773.0,17.0,4.0,1.0,1053.0,0.47665,0.4824166666666666,3.0,773.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3500.0,17.0,4.0,1.0,1065.0,0.0,0.0,1.0,773.0,17.0,4.0,1.0,1065.0,0.00775,0.00775,2.0,773.0,17.0,4.0,1.0,1066.0,0.2819666666666666,0.2897166666666667,3.0,773.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
19987.0,17.0,4.0,1.0,1067.0,0.0,0.0,1.0,774.0,17.0,4.0,1.0,1067.0,0.05975,0.05975,2.0,774.0,17.0,4.0,1.0,1067.0,0.2635833333333333,0.3233333333333333,3.0,774.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
15000.0,17.0,4.0,1.0,1070.0,0.0,0.0,1.0,775.0,17.0,4.0,1.0,1070.0,0.0098833333333333,0.0098833333333333,2.0,775.0,17.0,4.0,1.0,1070.0,0.2481333333333333,0.2580166666666666,3.0,775.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8000.0,19.0,4.0,1.0,1198.0,0.0,0.0,1.0,775.0,19.0,4.0,1.0,1198.0,0.0082666666666666,0.0082666666666666,2.0,775.0,19.0,4.0,1.0,1199.0,0.7136666666666667,0.7219333333333333,3.0,775.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,20.0,4.0,1.0,1240.0,0.0,0.0,1.0,774.0,20.0,4.0,1.0,1240.0,0.0095333333333333,0.0095333333333333,2.0,774.0,20.0,4.0,1.0,1241.0,0.8931333333333333,0.9026666666666666,3.0,774.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
34000.0,21.0,4.0,1.0,1271.0,0.0,0.0,1.0,773.0,21.0,4.0,1.0,1271.0,0.0103666666666666,0.0103666666666666,2.0,773.0,21.0,4.0,1.0,1272.0,0.5121833333333333,0.52255,3.0,773.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20000.0,21.0,4.0,1.0,1287.0,0.0,0.0,1.0,772.0,21.0,4.0,1.0,1287.0,0.0075666666666666,0.0075666666666666,2.0,772.0,21.0,4.0,1.0,1288.0,0.6641,0.6716666666666666,3.0,772.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,22.0,4.0,1.0,1327.0,0.0,0.0,1.0,772.0,22.0,4.0,1.0,1327.0,0.0071833333333333,0.0071833333333333,2.0,772.0,22.0,4.0,1.0,1328.0,0.8238833333333333,0.8310666666666666,3.0,772.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
31646.0,22.0,4.0,1.0,1379.0,0.0,0.0,1.0,773.0,22.0,4.0,1.0,1379.0,0.0066166666666666,0.0066166666666666,2.0,773.0,22.0,4.0,1.0,1379.0,0.7727833333333334,0.7794,3.0,773.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7500.0,23.0,4.0,1.0,1385.0,0.0,0.0,1.0,774.0,23.0,4.0,1.0,1386.0,0.0655666666666666,0.0655666666666666,2.0,774.0,23.0,4.0,1.0,1386.0,0.8223333333333334,0.8879,3.0,774.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,0.0,5.0,1.0,37.0,0.0,0.0,1.0,776.0,0.0,5.0,1.0,37.0,0.00745,0.00745,2.0,776.0,0.0,5.0,1.0,38.0,1.427,1.43445,3.0,776.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5000.0,2.0,5.0,1.0,131.0,0.0,0.0,1.0,779.0,2.0,5.0,1.0,131.0,0.0380333333333333,0.0380333333333333,2.0,779.0,2.0,5.0,1.0,131.0,0.2253,0.2633333333333333,3.0,779.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
41000.0,9.0,5.0,1.0,582.0,0.0,0.0,1.0,781.0,9.0,5.0,1.0,582.0,0.0200833333333333,0.0200833333333333,2.0,781.0,9.0,5.0,1.0,583.0,0.7908333333333334,0.8109166666666666,3.0,781.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,11.0,5.0,1.0,670.0,0.0,0.0,1.0,775.0,11.0,5.0,1.0,670.0,0.0189333333333333,0.0189333333333333,2.0,775.0,11.0,5.0,1.0,671.0,0.70135,0.7202833333333334,3.0,775.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9763.0,12.0,5.0,1.0,768.0,0.0,0.0,1.0,773.0,12.0,5.0,1.0,768.0,0.0046166666666666,0.0046166666666666,2.0,773.0,12.0,5.0,1.0,769.0,0.5904,0.5950166666666666,3.0,772.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9500.0,15.0,5.0,1.0,942.0,0.0,0.0,1.0,770.0,15.0,5.0,1.0,942.0,0.0198833333333333,0.0198833333333333,2.0,770.0,15.0,5.0,1.0,943.0,0.5913166666666667,0.6112,3.0,770.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,16.0,5.0,1.0,998.0,0.0,0.0,1.0,769.0,16.0,5.0,1.0,998.0,0.0056,0.0056,2.0,769.0,16.0,5.0,1.0,998.0,0.5737,0.5793,3.0,769.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
22000.0,17.0,5.0,1.0,1035.0,0.0,0.0,1.0,767.0,17.0,5.0,1.0,1035.0,0.0274333333333333,0.0274333333333333,2.0,767.0,17.0,5.0,1.0,1035.0,0.6368166666666667,0.66425,3.0,767.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,17.0,5.0,1.0,1059.0,0.0,0.0,1.0,768.0,17.0,5.0,1.0,1059.0,0.0048666666666666,0.0048666666666666,2.0,768.0,17.0,5.0,1.0,1060.0,0.5857666666666667,0.5906333333333333,3.0,768.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,19.0,5.0,1.0,1156.0,0.0,0.0,1.0,774.0,19.0,5.0,1.0,1156.0,0.00335,0.00335,2.0,774.0,19.0,5.0,1.0,1157.0,0.5986333333333334,0.6019833333333333,3.0,774.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
13000.0,20.0,5.0,1.0,1226.0,0.0,0.0,1.0,776.0,20.0,5.0,1.0,1226.0,0.02485,0.02485,2.0,776.0,20.0,5.0,1.0,1226.0,0.2165166666666666,0.2413666666666666,3.0,776.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5500.0,21.0,5.0,1.0,1269.0,0.0,0.0,1.0,778.0,21.0,5.0,1.0,1269.0,0.0068833333333333,0.0068833333333333,2.0,778.0,21.0,5.0,1.0,1269.0,0.6403666666666666,0.64725,3.0,778.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
50000.0,22.0,5.0,1.0,1324.0,0.0,0.0,1.0,780.0,22.0,5.0,1.0,1324.0,0.0052,0.0052,2.0,780.0,22.0,5.0,1.0,1324.0,0.60205,0.60725,3.0,780.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7000.0,22.0,5.0,1.0,1357.0,0.0,0.0,1.0,781.0,22.0,5.0,1.0,1357.0,0.0070166666666666,0.0070166666666666,2.0,781.0,22.0,5.0,1.0,1357.0,0.7259,0.7329166666666667,3.0,781.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4000.0,22.0,5.0,1.0,1363.0,0.0,0.0,1.0,782.0,22.0,5.0,1.0,1363.0,0.00625,0.00625,2.0,782.0,22.0,5.0,1.0,1363.0,0.6121333333333333,0.6183833333333333,3.0,782.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8500.0,22.0,5.0,1.0,1374.0,0.0,0.0,1.0,783.0,22.0,5.0,1.0,1374.0,0.006,0.006,2.0,783.0,22.0,5.0,1.0,1375.0,0.6596,0.6656,3.0,783.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,23.0,5.0,1.0,1407.0,0.0,0.0,1.0,786.0,23.0,5.0,1.0,1407.0,0.0057,0.0057,2.0,786.0,23.0,5.0,1.0,1407.0,0.6124333333333334,0.6181333333333333,3.0,786.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9000.0,23.0,5.0,1.0,1409.0,0.0,0.0,1.0,787.0,23.0,5.0,1.0,1409.0,0.0086,0.0086,2.0,787.0,23.0,5.0,1.0,1409.0,0.65335,0.66195,3.0,787.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20000.0,2.0,6.0,1.0,167.0,0.0,0.0,1.0,794.0,2.0,6.0,1.0,167.0,0.0084666666666666,0.0084666666666666,2.0,794.0,2.0,6.0,1.0,167.0,0.6716333333333333,0.6801,3.0,794.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7500.0,10.0,6.0,1.0,629.0,0.0,0.0,1.0,785.0,10.0,6.0,1.0,629.0,0.01445,0.01445,2.0,785.0,10.0,6.0,1.0,629.0,0.69005,0.7045,3.0,785.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
30000.0,11.0,6.0,1.0,670.0,0.0,0.0,1.0,786.0,11.0,6.0,1.0,670.0,0.0089333333333333,0.0089333333333333,2.0,786.0,11.0,6.0,1.0,671.0,0.6694833333333333,0.6784166666666667,3.0,786.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
32500.0,11.0,6.0,1.0,716.0,0.0,0.0,1.0,788.0,11.0,6.0,1.0,716.0,0.0082666666666666,0.0082666666666666,2.0,788.0,11.0,6.0,1.0,716.0,0.66595,0.6742166666666667,3.0,788.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
13247.0,12.0,6.0,1.0,732.0,0.0,0.0,1.0,789.0,12.0,6.0,1.0,732.0,0.00695,0.00695,2.0,789.0,12.0,6.0,1.0,733.0,0.5561833333333334,0.5631333333333334,3.0,789.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,13.0,6.0,1.0,836.0,0.0,0.0,1.0,791.0,13.0,6.0,1.0,836.0,0.0073666666666666,0.0073666666666666,2.0,791.0,13.0,6.0,1.0,836.0,0.2289666666666666,0.2363333333333333,3.0,791.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5000.0,15.0,6.0,1.0,929.0,0.0,0.0,1.0,797.0,15.0,6.0,1.0,929.0,0.00775,0.00775,2.0,797.0,15.0,6.0,1.0,929.0,0.5616666666666666,0.5694166666666667,3.0,797.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,16.0,6.0,1.0,973.0,0.0,0.0,1.0,800.0,16.0,6.0,1.0,973.0,0.0104833333333333,0.0104833333333333,2.0,800.0,16.0,6.0,1.0,973.0,0.5918,0.6022833333333333,3.0,800.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5500.0,16.0,6.0,1.0,1000.0,0.0,0.0,1.0,803.0,16.0,6.0,1.0,1000.0,0.0035833333333333,0.0035833333333333,2.0,803.0,16.0,6.0,1.0,1001.0,0.5367,0.5402833333333333,3.0,803.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8500.0,17.0,6.0,1.0,1076.0,0.0,0.0,1.0,805.0,17.0,6.0,1.0,1076.0,0.0032833333333333,0.0032833333333333,2.0,805.0,17.0,6.0,1.0,1076.0,0.6015333333333334,0.6048166666666667,3.0,805.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,18.0,6.0,1.0,1091.0,0.0,0.0,1.0,806.0,18.0,6.0,1.0,1091.0,0.02045,0.02045,2.0,806.0,18.0,6.0,1.0,1091.0,0.5989333333333333,0.6193833333333333,3.0,807.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8500.0,18.0,6.0,1.0,1091.0,0.0,0.0,1.0,807.0,18.0,6.0,1.0,1091.0,0.0064,0.0064,2.0,807.0,18.0,6.0,1.0,1092.0,0.59395,0.60035,3.0,807.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9000.0,19.0,6.0,1.0,1184.0,0.0,0.0,1.0,812.0,19.0,6.0,1.0,1184.0,0.0061833333333333,0.0061833333333333,2.0,812.0,19.0,6.0,1.0,1185.0,0.7292333333333333,0.7354166666666667,3.0,812.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,20.0,6.0,1.0,1234.0,0.0,0.0,1.0,814.0,20.0,6.0,1.0,1234.0,0.0045333333333333,0.0045333333333333,2.0,814.0,20.0,6.0,1.0,1235.0,0.6522666666666667,0.6568,3.0,814.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,20.0,6.0,1.0,1237.0,0.0,0.0,1.0,815.0,20.0,6.0,1.0,1237.0,0.00645,0.00645,2.0,815.0,20.0,6.0,1.0,1237.0,0.1910833333333333,0.1975333333333333,3.0,815.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
25000.0,21.0,6.0,1.0,1303.0,0.0,0.0,1.0,818.0,21.0,6.0,1.0,1303.0,0.007,0.007,2.0,818.0,21.0,6.0,1.0,1304.0,0.7424666666666667,0.7494666666666666,3.0,818.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3000.0,22.0,6.0,1.0,1361.0,0.0,0.0,1.0,821.0,22.0,6.0,1.0,1361.0,0.0051666666666666,0.0051666666666666,2.0,821.0,22.0,6.0,1.0,1362.0,0.6903333333333334,0.6955,3.0,822.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,22.0,6.0,1.0,1362.0,0.0,0.0,1.0,822.0,22.0,6.0,1.0,1362.0,0.0376166666666666,0.0376166666666666,2.0,822.0,22.0,6.0,1.0,1363.0,0.639,0.6766166666666666,3.0,822.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,23.0,6.0,1.0,1391.0,0.0,0.0,1.0,823.0,23.0,6.0,1.0,1391.0,0.0651333333333333,0.0651333333333333,2.0,823.0,23.0,6.0,1.0,1392.0,0.7261,0.7912333333333333,3.0,823.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,23.0,6.0,1.0,1399.0,0.0,0.0,1.0,824.0,23.0,6.0,1.0,1399.0,0.00525,0.00525,2.0,824.0,23.0,6.0,1.0,1399.0,0.1829,0.18815,3.0,824.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
9300.0,23.0,6.0,1.0,1409.0,0.0,0.0,1.0,826.0,23.0,6.0,1.0,1409.0,0.0079833333333333,0.0079833333333333,2.0,826.0,23.0,6.0,1.0,1410.0,0.6677166666666666,0.6757,3.0,826.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
3000.0,1.0,0.0,1.0,84.0,0.0,0.0,1.0,831.0,1.0,0.0,1.0,84.0,0.00595,0.00595,2.0,831.0,1.0,0.0,1.0,85.0,0.5948833333333333,0.6008333333333333,3.0,831.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
30000.0,10.0,0.0,1.0,636.0,0.0,0.0,1.0,821.0,10.0,0.0,1.0,636.0,0.0057833333333333,0.0057833333333333,2.0,821.0,10.0,0.0,1.0,637.0,0.6280833333333333,0.6338666666666667,3.0,821.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
50000.0,11.0,0.0,1.0,672.0,0.0,0.0,1.0,819.0,11.0,0.0,1.0,672.0,0.0031,0.0031,2.0,819.0,11.0,0.0,1.0,672.0,0.3881666666666666,0.3912666666666666,3.0,819.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
20000.0,11.0,0.0,1.0,689.0,0.0,0.0,1.0,819.0,11.0,0.0,1.0,689.0,0.0078166666666666,0.0078166666666666,2.0,819.0,11.0,0.0,1.0,689.0,0.6543166666666667,0.6621333333333334,3.0,819.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5500.0,11.0,0.0,1.0,702.0,0.0,0.0,1.0,818.0,11.0,0.0,1.0,702.0,0.0080166666666666,0.0080166666666666,2.0,818.0,11.0,0.0,1.0,703.0,0.5938166666666667,0.6018333333333333,3.0,818.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
40000.0,11.0,0.0,1.0,710.0,0.0,0.0,1.0,819.0,11.0,0.0,1.0,710.0,0.0033666666666666,0.0033666666666666,2.0,819.0,11.0,0.0,1.0,710.0,0.5179,0.5212666666666667,3.0,819.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,12.0,0.0,1.0,748.0,0.0,0.0,1.0,818.0,12.0,0.0,1.0,748.0,0.00485,0.00485,2.0,818.0,12.0,0.0,1.0,749.0,0.6821833333333334,0.6870333333333334,3.0,818.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,12.0,0.0,1.0,757.0,0.0,0.0,1.0,819.0,12.0,0.0,1.0,757.0,0.0025666666666666,0.0025666666666666,2.0,819.0,12.0,0.0,1.0,757.0,0.3026833333333333,0.30525,3.0,819.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
5000.0,12.0,0.0,1.0,762.0,0.0,0.0,1.0,821.0,12.0,0.0,1.0,762.0,0.00235,0.00235,2.0,821.0,12.0,0.0,1.0,763.0,0.5321666666666667,0.5345166666666666,3.0,821.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
30000.0,13.0,0.0,1.0,797.0,0.0,0.0,1.0,820.0,13.0,0.0,1.0,797.0,0.0053,0.0053,2.0,820.0,13.0,0.0,1.0,798.0,0.6567166666666666,0.6620166666666667,3.0,820.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
50000.0,13.0,0.0,1.0,823.0,0.0,0.0,1.0,821.0,13.0,0.0,1.0,823.0,0.0074833333333333,0.0074833333333333,2.0,821.0,13.0,0.0,1.0,823.0,0.546,0.5534833333333333,3.0,821.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
11000.0,15.0,0.0,1.0,937.0,0.0,0.0,1.0,808.0,15.0,0.0,1.0,937.0,0.0137333333333333,0.0137333333333333,2.0,808.0,15.0,0.0,1.0,937.0,0.2123666666666666,0.2261,3.0,808.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
25000.0,15.0,0.0,1.0,945.0,0.0,0.0,1.0,808.0,15.0,0.0,1.0,945.0,0.0028166666666666,0.0028166666666666,2.0,808.0,15.0,0.0,1.0,945.0,0.5955666666666667,0.5983833333333334,3.0,808.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12000.0,15.0,0.0,1.0,953.0,0.0,0.0,1.0,809.0,15.0,0.0,1.0,953.0,0.0034666666666666,0.0034666666666666,2.0,809.0,15.0,0.0,1.0,954.0,0.7124833333333334,0.71595,3.0,809.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
25000.0,15.0,0.0,1.0,957.0,0.0,0.0,1.0,810.0,15.0,0.0,1.0,957.0,0.0024,0.0024,2.0,810.0,15.0,0.0,1.0,958.0,0.84505,0.84745,3.0,810.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
25000.0,17.0,0.0,1.0,1021.0,0.0,0.0,1.0,810.0,17.0,0.0,1.0,1021.0,0.00525,0.00525,2.0,810.0,17.0,0.0,1.0,1021.0,0.6043166666666666,0.6095666666666667,3.0,810.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,17.0,0.0,1.0,1037.0,0.0,0.0,1.0,812.0,17.0,0.0,1.0,1037.0,0.0023,0.0023,2.0,812.0,17.0,0.0,1.0,1038.0,0.50575,0.50805,3.0,812.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,17.0,0.0,1.0,1062.0,0.0,0.0,1.0,814.0,17.0,0.0,1.0,1062.0,0.00295,0.00295,2.0,814.0,17.0,0.0,1.0,1063.0,0.6386166666666667,0.6415666666666666,3.0,814.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,18.0,0.0,1.0,1094.0,0.0,0.0,1.0,816.0,18.0,0.0,1.0,1094.0,0.0190666666666666,0.0190666666666666,2.0,816.0,18.0,0.0,1.0,1094.0,0.23855,0.2576166666666666,3.0,816.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
39750.0,18.0,0.0,1.0,1095.0,0.0,0.0,1.0,817.0,18.0,0.0,1.0,1095.0,0.0052333333333333,0.0052333333333333,2.0,817.0,18.0,0.0,1.0,1095.0,0.7120333333333333,0.7172666666666667,3.0,817.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
8500.0,18.0,0.0,1.0,1120.0,0.0,0.0,1.0,819.0,18.0,0.0,1.0,1120.0,0.00255,0.00255,2.0,819.0,18.0,0.0,1.0,1120.0,0.6237833333333334,0.6263333333333333,3.0,819.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6000.0,18.0,0.0,1.0,1124.0,0.0,0.0,1.0,820.0,18.0,0.0,1.0,1124.0,0.0033666666666666,0.0033666666666666,2.0,820.0,18.0,0.0,1.0,1124.0,0.6168833333333333,0.62025,3.0,820.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5000.0,19.0,0.0,1.0,1160.0,0.0,0.0,1.0,818.0,19.0,0.0,1.0,1160.0,0.0070333333333333,0.0070333333333333,2.0,818.0,19.0,0.0,1.0,1161.0,0.6561166666666667,0.66315,3.0,818.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
27500.0,19.0,0.0,1.0,1169.0,0.0,0.0,1.0,818.0,19.0,0.0,1.0,1169.0,0.00455,0.00455,2.0,818.0,19.0,0.0,1.0,1170.0,0.72145,0.726,3.0,819.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7500.0,19.0,0.0,1.0,1176.0,0.0,0.0,1.0,820.0,19.0,0.0,1.0,1176.0,0.0031833333333333,0.0031833333333333,2.0,820.0,19.0,0.0,1.0,1177.0,0.7402833333333333,0.7434666666666667,3.0,820.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
15000.0,20.0,0.0,1.0,1233.0,0.0,0.0,1.0,819.0,20.0,0.0,1.0,1233.0,0.0273,0.0273,2.0,819.0,20.0,0.0,1.0,1234.0,0.6289833333333333,0.6562833333333333,3.0,819.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,20.0,0.0,1.0,1242.0,0.0,0.0,1.0,820.0,20.0,0.0,1.0,1242.0,0.0036166666666666,0.0036166666666666,2.0,820.0,20.0,0.0,1.0,1243.0,0.6803166666666667,0.6839333333333333,3.0,820.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,21.0,0.0,1.0,1261.0,0.0,0.0,1.0,820.0,21.0,0.0,1.0,1261.0,0.00495,0.00495,2.0,820.0,21.0,0.0,1.0,1262.0,0.2033666666666666,0.2083166666666666,3.0,820.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
25000.0,21.0,0.0,1.0,1272.0,0.0,0.0,1.0,821.0,21.0,0.0,1.0,1272.0,0.0026166666666666,0.0026166666666666,2.0,821.0,21.0,0.0,1.0,1273.0,0.6806333333333333,0.68325,3.0,821.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
15000.0,21.0,0.0,1.0,1274.0,0.0,0.0,1.0,822.0,21.0,0.0,1.0,1274.0,0.0029833333333333,0.0029833333333333,2.0,822.0,21.0,0.0,1.0,1275.0,0.5506833333333333,0.5536666666666666,3.0,822.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10000.0,21.0,0.0,1.0,1296.0,0.0,0.0,1.0,823.0,21.0,0.0,1.0,1296.0,0.0071833333333333,0.0071833333333333,2.0,823.0,21.0,0.0,1.0,1297.0,0.6856833333333333,0.6928666666666666,3.0,823.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
10000.0,21.0,0.0,1.0,1301.0,0.0,0.0,1.0,823.0,21.0,0.0,1.0,1301.0,0.0058333333333333,0.0058333333333333,2.0,823.0,21.0,0.0,1.0,1302.0,0.6966,0.7024333333333334,3.0,823.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
30000.0,21.0,0.0,1.0,1304.0,0.0,0.0,1.0,824.0,21.0,0.0,1.0,1304.0,0.0030166666666666,0.0030166666666666,2.0,824.0,21.0,0.0,1.0,1304.0,0.5552666666666667,0.5582833333333334,3.0,824.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
