static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Gauge,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__Locker,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Ring,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spindle,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Tube,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4491,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.333333333333333,17.0,0.0,32.0,6.801960501698511,0.0,0.0,0.0,0.0,0.0,445.0,670.0,240.0,2670.0,156.3009916795156,15.333333333333334,18.0,12.0,92.0,2.3380903889000244,3.1666666666666665,6.0,1.0,19.0,1.7224014243685084,1.0,1.0,1.0,6.0,0.0,938.1666666666666,1080.0,770.0,5629.0,137.25948661810835,1219.8333333333333,3179.0,0.0,7319.0,1141.2520171577646,3098.1666666666665,7319.0,0.0,18589.0,2493.1763208138063,3.5,6.0,1.0,21.0,1.8708286933869707,20.666666666666668,25.0,17.0,124.0,2.658320271650251
5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,5.0,0.0,15.0,2.4289915602982237,0.0,0.0,0.0,0.0,0.0,101.66666666666667,278.0,12.0,610.0,90.727430618676,12.0,16.0,8.0,72.0,3.40587727318528,1.5,6.0,0.0,9.0,2.258317958127243,1.0,1.0,1.0,6.0,0.0,745.3333333333334,975.0,501.0,4472.0,200.37930698219984,479.1666666666667,1165.0,0.0,2875.0,545.3363793720961,1690.3333333333333,2875.0,0.0,10142.0,1083.2062899866612,3.5,6.0,1.0,21.0,1.8708286933869707,28.333333333333332,30.0,25.0,170.0,1.7511900715418263
12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,12.0,0.0,24.0,5.513619500836088,0.0,0.0,0.0,0.0,0.0,123.33333333333333,413.0,2.0,740.0,155.48461874624985,10.0,15.0,7.0,60.0,3.286335345030997,1.8333333333333333,3.0,1.0,11.0,0.983192080250175,1.0,1.0,1.0,6.0,0.0,632.0,920.0,437.0,3792.0,202.67609627185934,560.5,1838.0,0.0,3363.0,797.6517410499397,1395.0,3363.0,0.0,8370.0,1580.7813258006308,3.5,6.0,1.0,21.0,1.8708286933869707,33.166666666666664,34.0,33.0,199.0,0.4082482904638636
225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,112.5,225.0,0.0,675.0,93.20675941153624,0.0,0.0,0.0,0.0,0.0,82.66666666666667,120.0,31.0,496.0,34.627542024617725,12.166666666666666,18.0,1.0,73.0,6.047037842337906,1.5,4.0,0.0,9.0,1.51657508881031,1.0,1.0,1.0,6.0,0.0,754.8333333333334,1103.0,60.0,4529.0,371.22468488324785,847.5,1983.0,0.0,5085.0,817.6693096845447,2179.8333333333335,5085.0,0.0,13079.0,1921.6117627311369,3.5,6.0,1.0,21.0,1.8708286933869707,15.0,20.0,5.0,90.0,6.6932802122726045
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,33.5,100.0,0.0,201.0,37.19542982679458,0.0,0.0,0.0,0.0,0.0,173.33333333333334,353.0,80.0,1040.0,108.52772303271946,11.666666666666666,18.0,2.0,70.0,6.408327915038888,0.8333333333333334,1.0,0.0,5.0,0.408248290463863,1.0,1.0,1.0,6.0,0.0,722.3333333333334,1088.0,124.0,4334.0,390.80156942707725,242.83333333333334,493.0,0.0,1457.0,178.24412098766865,851.3333333333334,1457.0,0.0,5108.0,545.4299832853586,3.5,6.0,1.0,21.0,1.8708286933869707,32.166666666666664,35.0,31.0,193.0,1.471960144387973
150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,75.0,0.0,124.0,27.88308925974069,0.0,0.0,0.0,0.0,0.0,235.83333333333334,596.0,95.0,1415.0,183.24891996043706,13.333333333333334,21.0,7.0,80.0,5.278888771954441,2.3333333333333335,3.0,2.0,14.0,0.5163977794943222,1.0,1.0,1.0,6.0,0.0,820.8333333333334,1264.0,420.0,4925.0,317.4097772071092,254.16666666666666,596.0,0.0,1525.0,209.85367918306,718.8333333333334,1525.0,0.0,4313.0,578.1184711343054,3.5,6.0,1.0,21.0,1.8708286933869707,29.666666666666668,30.0,28.0,178.0,0.8164965809277264
50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,12.0,1.7888543819998317,0.0,0.0,0.0,0.0,0.0,130.5,270.0,26.0,783.0,97.06647206940201,8.5,15.0,0.0,51.0,6.862943974709395,1.5,2.0,1.0,9.0,0.5477225575051662,1.0,1.0,1.0,6.0,0.0,539.0,959.0,0.0,3234.0,414.71580630595696,399.8333333333333,1108.0,0.0,2399.0,436.31567318475584,1259.0,2399.0,0.0,7554.0,1097.8766779561354,3.5,6.0,1.0,21.0,1.8708286933869707,33.833333333333336,36.0,31.0,203.0,2.4013884872437177
325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,42.0,8.246211251235321,0.0,0.0,0.0,0.0,0.0,219.0,430.0,55.0,1314.0,167.4586516128683,14.333333333333334,23.0,6.0,86.0,6.4394616752230665,1.5,2.0,1.0,9.0,0.5477225575051662,1.0,1.0,1.0,6.0,0.0,895.3333333333334,1422.0,397.0,5372.0,390.75090104396,288.0,678.0,0.0,1728.0,271.34037664896096,715.3333333333334,1728.0,0.0,4292.0,659.0525522799124,3.5,6.0,1.0,21.0,1.8708286933869707,35.0,37.0,32.0,210.0,2.0000000000000004
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,9.0,0.0,26.0,3.444802848737017,0.0,0.0,0.0,0.0,0.0,246.16666666666666,517.0,101.0,1477.0,147.79772212949246,10.5,17.0,4.0,63.0,5.089204259999788,2.1666666666666665,3.0,1.0,13.0,0.7527726527090811,1.0,1.0,1.0,6.0,0.0,658.0,1029.0,285.0,3948.0,299.21497288738743,1409.0,7288.0,0.0,8454.0,2890.191412346248,5432.0,8454.0,0.0,32592.0,4145.713159397307,3.5,6.0,1.0,21.0,1.8708286933869707,34.166666666666664,35.0,33.0,205.0,0.7527726527090798
315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.833333333333334,39.0,0.0,77.0,16.509593170840603,0.0,0.0,0.0,0.0,0.0,274.3333333333333,487.0,41.0,1646.0,211.35341650105084,14.0,21.0,6.0,84.0,6.752777206453653,3.3333333333333335,6.0,0.0,20.0,2.0655911179772892,1.0,1.0,1.0,6.0,0.0,864.8333333333334,1275.0,390.0,5189.0,396.8593789576689,3120.1666666666665,14924.0,0.0,18721.0,5881.5764695077005,13674.833333333334,18721.0,0.0,82049.0,6904.187234328648,3.5,6.0,1.0,21.0,1.8708286933869707,33.833333333333336,35.0,30.0,203.0,2.0412414523193148
60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,20.0,60.0,0.0,120.0,24.49489742783178,0.0,0.0,0.0,0.0,0.0,164.66666666666666,327.0,21.0,988.0,139.522996909709,6.833333333333333,13.0,1.0,41.0,4.9564772436345015,1.1666666666666667,2.0,1.0,7.0,0.408248290463863,2.0,2.0,2.0,12.0,0.0,436.1666666666667,821.0,75.0,2617.0,310.06090799497224,231.66666666666666,694.0,0.0,1390.0,263.56529867694394,551.1666666666666,1390.0,0.0,3307.0,483.431242956707,3.5,6.0,1.0,21.0,1.8708286933869707,34.666666666666664,35.0,34.0,208.0,0.516397779494321
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.0,12.0,4.427188724235731,0.0,0.0,0.0,0.0,0.0,184.16666666666666,366.0,60.0,1105.0,126.97624449741247,12.333333333333334,17.0,9.0,74.0,3.3266599866332403,1.5,2.0,0.0,9.0,0.8366600265340756,1.0,1.0,1.0,6.0,0.0,756.1666666666666,1078.0,558.0,4537.0,217.38483541099797,533.5,1858.0,0.0,3201.0,734.7428801968754,2256.1666666666665,3201.0,0.0,13537.0,1193.3918747279397,3.5,6.0,1.0,21.0,1.8708286933869707,16.0,21.0,4.0,96.0,6.06630035524124
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.5,9.0,0.0,27.0,4.929503017546495,0.0,0.0,0.0,0.0,0.0,125.5,307.0,52.0,753.0,106.4119354207976,11.0,15.0,8.0,66.0,2.3664319132398464,0.8333333333333334,3.0,0.0,5.0,1.3291601358251257,1.0,1.0,1.0,6.0,0.0,699.0,959.0,506.0,4194.0,153.37144453906666,1168.5,5883.0,0.0,7011.0,2340.9762707041696,4780.0,7011.0,0.0,28680.0,3335.2953092642338,3.5,6.0,1.0,21.0,1.8708286933869707,26.166666666666668,30.0,20.0,157.0,4.445971959725642
153.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,51.0,153.0,0.0,306.0,67.50999925936898,0.0,0.0,0.0,0.0,0.0,243.5,651.0,35.0,1461.0,242.87012990485266,12.833333333333334,17.0,6.0,77.0,4.665476038590989,2.6666666666666665,3.0,2.0,16.0,0.5163977794943222,1.0,1.0,1.0,6.0,0.0,796.0,1055.0,405.0,4776.0,268.35200763176715,329.1666666666667,876.0,0.0,1975.0,329.59697611881495,1236.0,1975.0,0.0,7416.0,827.2247578500054,3.5,6.0,1.0,21.0,1.8708286933869707,20.0,21.0,17.0,120.0,1.673320053068151
350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.166666666666666,30.0,0.0,67.0,12.496666222103665,0.0,0.0,0.0,0.0,0.0,414.0,1080.0,125.0,2484.0,335.83746068596935,8.666666666666666,17.0,1.0,52.0,5.465040408511785,4.0,5.0,3.0,24.0,0.6324555320336759,1.0,1.0,1.0,6.0,0.0,554.5,1078.0,74.0,3327.0,345.07376023105553,370.3333333333333,1088.0,0.0,2222.0,381.0914151049151,916.5,2222.0,0.0,5499.0,754.6574719698998,3.5,6.0,1.0,21.0,1.8708286933869707,21.166666666666668,22.0,21.0,127.0,0.40824829046386263
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.8333333333333335,16.0,0.0,17.0,6.462713568360172,0.0,0.0,0.0,0.0,0.0,206.83333333333334,530.0,60.0,1241.0,184.11346139450717,14.666666666666666,18.0,9.0,88.0,3.777124126457412,2.5,3.0,2.0,15.0,0.5477225575051662,1.0,1.0,1.0,6.0,0.0,897.5,1082.0,560.0,5385.0,218.58979848108194,232.16666666666666,918.0,0.0,1393.0,350.3566278332218,609.5,1393.0,0.0,3657.0,628.3482314767823,3.5,6.0,1.0,21.0,1.8708286933869707,33.0,33.0,33.0,198.0,0.0
